longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,57100.0,0,1,0,0,0
-118.33,34.15,44.0,1321.0,303.0,471.0,301.0,4.2679,331800.0,1,0,0,0,0
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,365900.0,0,1,0,0,0
-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,127500.0,0,1,0,0,0
-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,111800.0,0,1,0,0,0
-122.46,37.64,26.0,2806.0,375.0,1617.0,396.0,5.3922,353700.0,0,0,0,0,1
-119.23,34.27,22.0,3536.0,615.0,1650.0,612.0,4.2381,229300.0,0,0,0,0,1
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,87500.0,1,0,0,0,0
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,237500.0,1,0,0,0,0
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,0,1,0,0,0
-117.39,34.1,19.0,1000.0,211.0,572.0,230.0,2.4028,112500.0,0,1,0,0,0
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,138500.0,0,1,0,0,0
-117.25,32.81,32.0,2402.0,551.0,1020.0,532.0,3.3942,307400.0,0,0,0,0,1
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,100900.0,1,0,0,0,0
-121.78,38.68,39.0,2806.0,662.0,1659.0,638.0,1.9787,97800.0,0,1,0,0,0
-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3.1523,176700.0,1,0,0,0,0
-121.85,36.6,21.0,2381.0,701.0,1264.0,659.0,2.5372,218000.0,1,0,0,0,0
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,290600.0,0,0,0,1,0
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0,1,0,0,0,0
-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,348000.0,1,0,0,0,0
-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,67200.0,0,1,0,0,0
-118.07,34.14,42.0,3200.0,685.0,1668.0,628.0,3.375,260400.0,0,1,0,0,0
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,123600.0,0,1,0,0,0
-119.63,36.33,14.0,2928.0,600.0,1633.0,559.0,1.8385,67500.0,0,1,0,0,0
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,130700.0,0,1,0,0,0
-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594,66000.0,0,1,0,0,0
-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,166600.0,0,0,0,1,0
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,225600.0,0,0,0,0,1
-118.23,34.15,26.0,1649.0,522.0,1332.0,483.0,3.1004,257100.0,1,0,0,0,0
-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,1,0,0,0,0
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,1,0,0,0,0
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,91000.0,0,1,0,0,0
-121.26,38.64,40.0,1098.0,175.0,415.0,160.0,4.8375,217400.0,0,1,0,0,0
-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,96000.0,0,1,0,0,0
-120.55,38.46,16.0,1443.0,249.0,435.0,181.0,3.2031,129200.0,0,1,0,0,0
-117.98,33.69,22.0,3957.0,520.0,1774.0,527.0,7.0907,350200.0,1,0,0,0,0
-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,1,0,0,0,0
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,222900.0,1,0,0,0,0
-120.98,37.62,26.0,3819.0,955.0,3010.0,932.0,1.9206,81300.0,0,1,0,0,0
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,160600.0,1,0,0,0,0
-118.76,34.13,10.0,4355.0,716.0,2030.0,674.0,6.5571,500001.0,0,0,0,0,1
-118.57,34.29,4.0,6995.0,1151.0,2907.0,1089.0,7.0808,341200.0,1,0,0,0,0
-118.93,34.18,18.0,2730.0,415.0,1248.0,412.0,6.187,287900.0,1,0,0,0,0
-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085,344700.0,1,0,0,0,0
-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,180000.0,1,0,0,0,0
-117.59,33.66,3.0,1206.0,256.0,563.0,287.0,5.1589,167800.0,1,0,0,0,0
-116.46,33.78,25.0,1137.0,414.0,604.0,240.0,1.3801,55000.0,0,1,0,0,0
-118.98,35.38,34.0,1020.0,247.0,795.0,228.0,1.625,50800.0,0,1,0,0,0
-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,142600.0,1,0,0,0,0
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,235800.0,1,0,0,0,0
-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0,0,0,0,1,0
-118.2,33.8,45.0,2456.0,495.0,1300.0,450.0,3.9792,210200.0,0,0,0,0,1
-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,210700.0,1,0,0,0,0
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,65400.0,0,1,0,0,0
-118.19,33.78,8.0,992.0,393.0,694.0,331.0,2.5544,162500.0,0,0,0,0,1
-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,150300.0,0,1,0,0,0
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,500001.0,1,0,0,0,0
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,0,0,0,1,0
-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,221800.0,1,0,0,0,0
-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,260300.0,0,1,0,0,0
-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2.6959,178800.0,1,0,0,0,0
-118.37,34.2,33.0,1438.0,309.0,1378.0,306.0,2.8917,170400.0,1,0,0,0,0
-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,6.8695,319400.0,1,0,0,0,0
-121.4,36.38,39.0,2288.0,529.0,1449.0,410.0,3.3289,190600.0,1,0,0,0,0
-117.3,33.22,4.0,14960.0,2988.0,6666.0,2612.0,3.7568,184100.0,0,0,0,0,1
-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,191100.0,1,0,0,0,0
-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,149600.0,1,0,0,0,0
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,500001.0,0,0,0,0,1
-118.09,33.94,36.0,2762.0,472.0,1576.0,493.0,4.0846,183400.0,1,0,0,0,0
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0,1,0,0,0,0
-122.41,37.62,39.0,3119.0,758.0,1807.0,696.0,3.2216,242700.0,0,0,0,0,1
-117.4,34.0,31.0,1192.0,307.0,1013.0,283.0,2.0742,76200.0,0,1,0,0,0
-122.35,37.98,34.0,3756.0,726.0,2237.0,686.0,3.7562,132900.0,0,0,0,1,0
-118.22,34.19,36.0,2443.0,492.0,1115.0,493.0,3.9777,409800.0,1,0,0,0,0
-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,112500.0,0,1,0,0,0
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,0,0,0,1,0
-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,50500.0,0,1,0,0,0
-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082,500001.0,1,0,0,0,0
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,209500.0,0,0,0,1,0
-121.67,40.87,31.0,1581.0,299.0,776.0,287.0,2.9063,77800.0,0,1,0,0,0
-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,299700.0,0,0,0,0,1
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0,0,1,0,0,0
-117.06,32.57,16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0,0,0,0,0,1
-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,240000.0,1,0,0,0,0
-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,2.3929,77200.0,0,1,0,0,0
-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,98500.0,0,1,0,0,0
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,500001.0,0,0,0,1,0
-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789,110400.0,0,1,0,0,0
-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,86400.0,0,1,0,0,0
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612,230400.0,1,0,0,0,0
-117.96,34.14,33.0,1994.0,405.0,993.0,403.0,3.766,163900.0,0,1,0,0,0
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0,0,0,0,1,0
-121.03,40.35,52.0,5486.0,1044.0,1977.0,754.0,2.1833,49500.0,0,1,0,0,0
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,107400.0,0,1,0,0,0
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362500.0,0,0,0,0,1
-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,145000.0,1,0,0,0,0
-121.93,37.34,48.0,2068.0,495.0,946.0,452.0,3.0375,218500.0,1,0,0,0,0
-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,130100.0,0,1,0,0,0
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,146000.0,1,0,0,0,0
-121.79,38.67,17.0,2875.0,810.0,1876.0,749.0,1.951,152500.0,0,1,0,0,0
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336,457200.0,0,0,0,0,1
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0,0,1,0,0,0
-118.42,34.02,28.0,3167.0,737.0,1248.0,665.0,3.1941,394700.0,1,0,0,0,0
-117.09,32.55,8.0,6533.0,1217.0,4797.0,1177.0,3.9583,144400.0,0,0,0,0,1
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,136600.0,0,1,0,0,0
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,216400.0,0,1,0,0,0
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,139000.0,0,1,0,0,0
-121.63,39.16,7.0,1879.0,444.0,1065.0,410.0,2.4183,103800.0,0,1,0,0,0
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,0,0,0,0,1
-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,227100.0,0,0,0,0,1
-117.63,33.63,6.0,3068.0,549.0,985.0,536.0,4.2009,238000.0,1,0,0,0,0
-118.31,34.27,35.0,1446.0,274.0,759.0,291.0,6.0808,215600.0,1,0,0,0,0
-122.21,37.84,44.0,3424.0,597.0,1358.0,597.0,6.0194,292300.0,0,0,0,1,0
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,145900.0,0,0,0,0,1
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,1,0,0,0,0
-121.02,39.01,17.0,4786.0,799.0,2066.0,770.0,3.9734,185400.0,0,1,0,0,0
-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0,1,0,0,0,0
-118.21,33.94,34.0,710.0,205.0,1134.0,233.0,2.7734,141100.0,1,0,0,0,0
-122.09,37.68,43.0,1415.0,348.0,569.0,293.0,2.5156,190900.0,0,0,0,1,0
-117.37,34.07,52.0,50.0,9.0,60.0,16.0,4.125,262500.0,0,1,0,0,0
-122.49,37.86,52.0,2175.0,510.0,809.0,503.0,4.5398,442000.0,0,0,0,1,0
-118.88,34.22,22.0,3654.0,517.0,1565.0,518.0,6.2748,274800.0,1,0,0,0,0
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,85500.0,0,1,0,0,0
-122.01,37.58,17.0,4313.0,717.0,2629.0,721.0,5.7579,231800.0,0,0,0,1,0
-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,6.3236,302000.0,1,0,0,0,0
-118.62,34.2,23.0,3098.0,542.0,1486.0,492.0,5.7613,235800.0,1,0,0,0,0
-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,72200.0,0,1,0,0,0
-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,182400.0,1,0,0,0,0
-122.42,37.8,52.0,4985.0,1355.0,1848.0,1255.0,4.9211,500001.0,0,0,0,1,0
-121.83,39.72,52.0,1890.0,420.0,974.0,383.0,1.6827,78700.0,0,1,0,0,0
-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,181300.0,1,0,0,0,0
-117.84,34.13,26.0,3773.0,694.0,2103.0,688.0,4.6937,198000.0,0,1,0,0,0
-118.34,33.92,29.0,1475.0,349.0,965.0,370.0,3.3558,199600.0,1,0,0,0,0
-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,2.6941,63300.0,0,1,0,0,0
-118.94,37.13,12.0,2255.0,472.0,1006.0,334.0,4.1563,94000.0,0,1,0,0,0
-119.19,34.17,31.0,1872.0,434.0,1511.0,405.0,3.2314,186800.0,0,0,0,0,1
-117.05,32.72,35.0,1777.0,369.0,1158.0,353.0,3.4107,117000.0,0,0,0,0,1
-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389,117800.0,0,1,0,0,0
-117.03,34.02,26.0,3909.0,670.0,1884.0,665.0,4.1361,121000.0,0,1,0,0,0
-118.39,34.03,39.0,1366.0,375.0,1237.0,370.0,3.7206,230900.0,1,0,0,0,0
-122.43,37.76,52.0,3771.0,1017.0,1575.0,921.0,3.5655,427300.0,0,0,0,1,0
-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,128100.0,0,1,0,0,0
-117.77,33.53,46.0,1033.0,223.0,462.0,224.0,3.2708,384700.0,1,0,0,0,0
-122.43,37.71,24.0,4299.0,857.0,2249.0,788.0,4.6098,290400.0,0,0,0,1,0
-117.1,32.75,11.0,2393.0,726.0,1905.0,711.0,1.3448,91300.0,0,0,0,0,1
-120.06,36.95,24.0,646.0,134.0,454.0,149.0,2.125,61900.0,0,1,0,0,0
-119.01,34.23,11.0,5785.0,1035.0,2760.0,985.0,4.693,232200.0,1,0,0,0,0
-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,129600.0,0,1,0,0,0
-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,127500.0,0,1,0,0,0
-117.86,33.73,31.0,1115.0,268.0,1369.0,259.0,3.5694,150500.0,1,0,0,0,0
-117.16,32.8,25.0,1399.0,329.0,1308.0,355.0,2.5682,187500.0,0,0,0,0,1
-118.07,33.67,13.0,5126.0,711.0,2429.0,718.0,9.5268,437900.0,0,0,0,0,1
-118.14,34.68,25.0,1703.0,342.0,775.0,309.0,4.5455,126500.0,0,1,0,0,0
-122.55,37.9,34.0,1431.0,224.0,503.0,220.0,7.9606,453400.0,0,0,0,1,0
-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879,229400.0,0,1,0,0,0
-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075,364900.0,0,0,0,0,1
-122.68,38.43,18.0,2723.0,529.0,1150.0,520.0,3.5885,191900.0,1,0,0,0,0
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,87500.0,1,0,0,0,0
-119.45,35.07,45.0,973.0,183.0,500.0,177.0,2.6389,30000.0,0,1,0,0,0
-117.91,33.63,30.0,2071.0,412.0,1081.0,412.0,4.9125,335700.0,1,0,0,0,0
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,242100.0,1,0,0,0,0
-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615,173700.0,1,0,0,0,0
-119.22,36.31,17.0,2079.0,459.0,2022.0,462.0,1.5464,54100.0,0,1,0,0,0
-120.84,35.33,15.0,3276.0,670.0,1520.0,613.0,3.6412,207800.0,0,0,0,0,1
-115.64,32.75,19.0,377.0,69.0,198.0,55.0,1.625,112500.0,0,1,0,0,0
-117.91,34.1,35.0,2746.0,478.0,1779.0,501.0,4.25,166700.0,1,0,0,0,0
-122.3,37.56,37.0,1962.0,367.0,1267.0,382.0,4.7344,271800.0,0,0,0,0,1
-117.06,32.57,17.0,2252.0,378.0,1776.0,365.0,4.6364,141100.0,0,0,0,0,1
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,375000.0,1,0,0,0,0
-118.39,34.23,43.0,1193.0,299.0,1184.0,320.0,2.1518,161600.0,1,0,0,0,0
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,159400.0,1,0,0,0,0
-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,86300.0,0,1,0,0,0
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,256300.0,0,0,0,0,1
-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,213200.0,1,0,0,0,0
-117.85,33.85,17.0,4678.0,1065.0,2427.0,1020.0,4.2276,254100.0,1,0,0,0,0
-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,132600.0,0,1,0,0,0
-117.32,33.23,24.0,2580.0,604.0,982.0,569.0,1.6402,169300.0,0,0,0,0,1
-122.43,37.75,52.0,2960.0,623.0,1191.0,589.0,3.95,347700.0,0,0,0,1,0
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,0,1,0,0,0
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,90900.0,0,1,0,0,0
-118.17,33.83,46.0,1362.0,214.0,531.0,222.0,4.3125,290500.0,0,0,0,0,1
-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,189900.0,1,0,0,0,0
-118.36,34.13,36.0,6871.0,1180.0,2216.0,1130.0,8.0499,495600.0,1,0,0,0,0
-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6.8976,333300.0,0,0,0,1,0
-121.75,37.69,26.0,2647.0,536.0,1422.0,522.0,3.7212,183800.0,0,1,0,0,0
-117.95,34.08,37.0,1137.0,203.0,672.0,226.0,3.2969,189000.0,1,0,0,0,0
-121.48,38.58,52.0,2501.0,757.0,1081.0,708.0,1.5872,157500.0,0,1,0,0,0
-119.78,36.3,30.0,1846.0,391.0,1255.0,352.0,2.1681,66600.0,0,1,0,0,0
-117.26,34.24,10.0,4750.0,844.0,1220.0,428.0,4.5536,132400.0,0,1,0,0,0
-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133,156000.0,1,0,0,0,0
-118.46,34.04,31.0,2621.0,707.0,1632.0,673.0,3.287,348100.0,1,0,0,0,0
-121.92,36.61,27.0,1619.0,352.0,831.0,344.0,4.3,226400.0,0,0,0,0,1
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,74200.0,0,1,0,0,0
-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841,158300.0,1,0,0,0,0
-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,500001.0,1,0,0,0,0
-118.13,33.89,29.0,2823.0,737.0,1723.0,678.0,2.7121,165500.0,1,0,0,0,0
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,329500.0,1,0,0,0,0
-117.1,32.76,30.0,1835.0,474.0,934.0,415.0,2.875,139600.0,0,0,0,0,1
-117.04,32.6,18.0,4747.0,846.0,3002.0,872.0,3.9076,152900.0,0,0,0,0,1
-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,367300.0,0,0,0,0,1
-122.04,39.72,23.0,2502.0,481.0,1443.0,455.0,2.5625,70000.0,0,1,0,0,0
-118.28,33.93,42.0,1898.0,460.0,1503.0,429.0,2.5179,97400.0,1,0,0,0,0
-121.62,39.12,35.0,2787.0,587.0,1431.0,601.0,2.5469,65900.0,0,1,0,0,0
-118.99,35.36,31.0,1498.0,359.0,1168.0,340.0,1.2232,49300.0,0,1,0,0,0
-117.89,34.01,23.0,4535.0,955.0,3881.0,930.0,3.6275,154100.0,1,0,0,0,0
-118.35,33.91,25.0,1884.0,554.0,1337.0,549.0,2.8512,272800.0,1,0,0,0,0
-118.32,34.17,47.0,2589.0,465.0,1284.0,485.0,5.1008,247100.0,1,0,0,0,0
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,268800.0,0,0,0,1,0
-118.12,34.05,32.0,3775.0,786.0,2416.0,792.0,3.6625,247600.0,1,0,0,0,0
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,416800.0,1,0,0,0,0
-121.3,38.65,36.0,1665.0,293.0,846.0,306.0,3.5852,121600.0,0,1,0,0,0
-118.2,33.96,44.0,3114.0,779.0,2959.0,776.0,3.1875,171700.0,1,0,0,0,0
-118.85,34.18,11.0,5873.0,1455.0,3089.0,1365.0,3.5504,173800.0,1,0,0,0,0
-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,235600.0,1,0,0,0,0
-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,260100.0,0,1,0,0,0
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421,200000.0,1,0,0,0,0
-118.11,33.94,36.0,1949.0,319.0,909.0,325.0,5.1587,296600.0,1,0,0,0,0
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,374600.0,0,1,0,0,0
-122.31,37.91,45.0,3924.0,834.0,1992.0,773.0,4.1146,177800.0,0,0,0,1,0
-117.87,34.15,37.0,2655.0,415.0,1056.0,401.0,5.4224,269500.0,0,1,0,0,0
-120.36,36.14,18.0,1206.0,274.0,622.0,217.0,1.8264,62000.0,0,1,0,0,0
-118.28,34.25,35.0,2045.0,450.0,1166.0,407.0,3.5214,197600.0,1,0,0,0,0
-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,52700.0,0,1,0,0,0
-117.98,33.8,32.0,2161.0,432.0,1503.0,402.0,4.3036,191400.0,1,0,0,0,0
-122.49,37.74,52.0,2442.0,449.0,1188.0,436.0,4.3909,317700.0,0,0,0,0,1
-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,4.526,329400.0,1,0,0,0,0
-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,5.6732,330700.0,1,0,0,0,0
-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,5.1668,187400.0,1,0,0,0,0
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286500.0,0,1,0,0,0
-116.43,33.75,24.0,2596.0,438.0,473.0,237.0,3.7727,500001.0,0,1,0,0,0
-121.78,38.01,19.0,2688.0,469.0,1216.0,422.0,4.4491,133900.0,0,1,0,0,0
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0,1,0,0,0,0
-114.63,32.76,15.0,1448.0,378.0,949.0,300.0,0.8585,45000.0,0,1,0,0,0
-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,354600.0,1,0,0,0,0
-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,263800.0,1,0,0,0,0
-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,278400.0,0,1,0,0,0
-118.19,33.8,38.0,2010.0,595.0,1535.0,525.0,1.9848,160400.0,0,0,0,0,1
-117.97,33.92,32.0,2620.0,398.0,1296.0,429.0,5.7796,241300.0,1,0,0,0,0
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,0,1,0,0,0
-121.9,37.27,28.0,4538.0,685.0,1996.0,667.0,5.4609,263600.0,1,0,0,0,0
-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,145000.0,1,0,0,0,0
-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,132500.0,0,0,0,0,1
-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591,183800.0,1,0,0,0,0
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,2.8194,81100.0,0,1,0,0,0
-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013,176500.0,1,0,0,0,0
-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,255500.0,1,0,0,0,0
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,166100.0,1,0,0,0,0
-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,102000.0,0,1,0,0,0
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,86100.0,0,1,0,0,0
-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,100600.0,0,1,0,0,0
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,500000.0,0,0,0,1,0
-118.2,33.81,47.0,2347.0,437.0,1219.0,420.0,5.3096,209900.0,0,0,0,0,1
-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,52500.0,0,1,0,0,0
-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,3.0431,262900.0,1,0,0,0,0
-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5.4868,158800.0,0,1,0,0,0
-117.86,34.13,40.0,1304.0,280.0,607.0,256.0,2.588,209500.0,0,1,0,0,0
-118.31,34.1,33.0,766.0,347.0,918.0,305.0,1.705,350000.0,1,0,0,0,0
-118.46,34.26,36.0,1394.0,254.0,761.0,262.0,4.9485,217100.0,1,0,0,0,0
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,141400.0,0,1,0,0,0
-116.31,33.67,15.0,2214.0,410.0,1152.0,350.0,2.9187,93400.0,0,1,0,0,0
-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,198200.0,0,0,0,1,0
-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,187200.0,1,0,0,0,0
-122.39,37.74,45.0,1462.0,308.0,924.0,302.0,2.1767,185300.0,0,0,0,1,0
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500001.0,0,1,0,0,0
-119.04,34.34,35.0,462.0,90.0,334.0,96.0,5.3582,281300.0,1,0,0,0,0
-118.24,33.91,36.0,1446.0,316.0,1286.0,314.0,2.7083,103600.0,1,0,0,0,0
-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,287900.0,1,0,0,0,0
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,208300.0,1,0,0,0,0
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,175000.0,0,0,0,1,0
-122.97,38.5,44.0,3234.0,746.0,1112.0,470.0,1.9265,132700.0,1,0,0,0,0
-117.9,34.07,35.0,1646.0,294.0,1056.0,280.0,3.055,172000.0,1,0,0,0,0
-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11.1228,500001.0,1,0,0,0,0
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0,0,1,0,0,0
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,227900.0,0,0,0,1,0
