longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-121.27,38.87,21.0116445612443,5392.484215699549,991.2465421326569,1092.0,357.0,4.4769,191400.0,0,1,0,0,0
-120.1,39.19,18.43236851057448,7122.484215699549,1192.246542132657,241.0,106.0,5.5456,360000.0,0,1,0,0,0
-122.79,38.42,4.609018301993283,8265.48421569955,1518.246542132657,2581.0,915.0,5.038,185600.0,1,0,0,0,0
-117.01,33.97,14.243228026755691,8073.484215699549,1519.246542132657,1868.0,836.0,2.3355,118800.0,0,1,0,0,0
-122.23,37.79,32.72541558076671,3908.484215699549,778.2465421326569,425.0,140.0,1.6198,122700.0,0,0,0,1,0
-117.55,34.14,11.205601279857314,9008.48421569955,1552.246542132657,2874.0,886.0,5.3638,206300.0,0,1,0,0,0
-117.46,34.06,7.276593176615879,6129.484215699549,1111.246542132657,1582.0,435.0,4.3397,195600.0,0,1,0,0,0
-117.13,32.7,47.82258231851046,4084.484215699549,863.2465421326569,917.0,231.0,1.875,75600.0,0,0,0,0,1
-122.35,40.25,-18.771029304946946,4919.484215699549,951.2465421326569,866.0,283.0,3.5,104300.0,0,1,0,0,0
-118.35,34.13,43.92878129229188,4908.484215699549,911.2465421326569,511.0,278.0,4.3333,385900.0,1,0,0,0,0
-117.07,32.74,49.785423592804946,5199.484215699549,1025.246542132657,1099.0,406.0,2.7661,113900.0,0,0,0,0,1
-122.36,37.94,46.09858698604421,3667.484215699549,740.2465421326569,371.0,111.0,1.6,79400.0,0,0,0,1,0
-119.85,36.77,14.402346556625151,4440.484215699549,947.2465421326569,620.0,283.0,2.0446,81300.0,0,1,0,0,0
-118.36,33.96,28.149350891279582,6729.484215699549,1567.246542132657,2365.0,810.0,3.0393,129200.0,1,0,0,0,0
-122.64,38.87,3.4302409071019415,4475.484215699549,873.2465421326569,519.0,199.0,1.5739,73500.0,0,1,0,0,0
-122.03,38.01,22.48220905255414,6526.484215699549,1195.246542132657,1666.0,588.0,4.5707,175900.0,0,0,0,1,0
-118.44,34.27,38.655929716306574,4999.484215699549,1052.246542132657,1616.0,371.0,3.3603,142400.0,1,0,0,0,0
-118.35,34.05,65.93466597382287,6113.484215699549,1312.246542132657,1533.0,594.0,2.5806,234100.0,1,0,0,0,0
-122.28,37.53,32.463630393348176,7008.484215699549,1648.246542132657,2068.0,958.0,3.5445,286700.0,0,0,0,0,1
-121.54,38.29,95.24656022624171,4694.484215699549,887.2465421326569,630.0,218.0,2.8616,92500.0,0,1,0,0,0
-116.91,32.82,12.27337404103718,5276.484215699549,1057.246542132657,1085.0,387.0,3.8073,170100.0,1,0,0,0,0
-121.83,36.62,51.89260986653291,5069.484215699549,1031.246542132657,1037.0,388.0,2.7708,161800.0,1,0,0,0,0
-118.11,33.83,59.93992112677979,4760.484215699549,866.2465421326569,664.0,220.0,5.1171,225300.0,1,0,0,0,0
-118.35,33.93,30.471880005821287,5338.484215699549,1209.246542132657,2649.0,561.0,2.3375,170600.0,1,0,0,0,0
-118.39,34.03,9.49310453958329,6740.484215699549,1683.246542132657,1890.0,914.0,3.0574,319400.0,1,0,0,0,0
-119.27,35.51,5.649954843956227,4387.484215699549,812.2465421326569,544.0,190.0,3.2279,95800.0,0,1,0,0,0
-116.87,33.94,38.06687746964493,7746.484215699549,1539.246542132657,2736.0,843.0,2.218,73400.0,0,1,0,0,0
-121.24,40.31,56.98343809466374,4895.484215699549,934.2465421326569,632.0,262.0,3.5962,93600.0,0,1,0,0,0
-119.79,36.84,27.134268519514624,4827.484215699549,1008.2465421326569,1543.0,395.0,1.7926,51700.0,0,1,0,0,0
-118.47,33.99,55.266811708380175,5465.484215699549,1255.246542132657,1095.0,570.0,2.8514,358700.0,1,0,0,0,0
-119.82,36.79,10.83322642634182,9120.48421569955,2072.246542132657,3415.0,1224.0,1.6854,64700.0,0,1,0,0,0
-117.24,33.05,21.602916304324104,9125.48421569955,1515.246542132657,2588.0,842.0,6.4027,344200.0,0,0,0,0,1
-122.57,38.02,-7.365129608856009,12829.48421569955,2120.246542132657,3798.0,1409.0,5.6512,314000.0,0,0,0,1,0
-118.38,34.03,47.391628449746264,4210.484215699549,888.2465421326569,705.0,246.0,2.6402,185700.0,1,0,0,0,0
-122.03,37.94,21.53155989550607,8839.48421569955,1409.246542132657,2214.0,737.0,5.5777,279300.0,0,0,0,1,0
-122.28,37.85,26.101902103489547,3908.484215699549,778.2465421326569,281.0,132.0,2.9018,119400.0,0,0,0,1,0
-121.96,37.28,74.11668482648194,5238.484215699549,960.2465421326569,877.0,314.0,5.4386,280400.0,1,0,0,0,0
-121.7,37.91,-9.220760708056552,5260.484215699549,924.2465421326569,825.0,267.0,4.8958,187100.0,0,1,0,0,0
-123.52,41.01,-3.3640894171168867,4862.484215699549,978.2465421326569,517.0,222.0,2.1542,83800.0,0,1,0,0,0
-118.15,34.11,16.30485520093085,5916.484215699549,1215.246542132657,1314.0,532.0,3.5875,309300.0,1,0,0,0,0
-122.17,38.08,27.984871533351683,21690.48421569955,3415.246542132657,8276.0,2742.0,6.4232,229200.0,0,0,0,1,0
-122.02,36.99,13.21605985636257,5454.484215699549,1120.246542132657,1023.0,458.0,2.7875,245000.0,0,0,0,0,1
-118.13,33.83,57.63695588415055,6385.484215699549,1207.246542132657,1474.0,567.0,5.5196,227600.0,1,0,0,0,0
-118.42,34.05,44.1033704828895,6219.484215699549,1285.246542132657,1124.0,608.0,5.0151,500001.0,1,0,0,0,0
-121.12,35.58,20.907518218942464,7407.484215699549,1431.246542132657,1298.0,626.0,3.4799,320800.0,0,0,0,0,1
-121.28,38.68,-8.711969612641042,6765.484215699549,1248.246542132657,1478.0,601.0,3.75,147300.0,0,1,0,0,0
-116.98,32.74,4.43178477755322,6659.484215699549,1170.246542132657,1754.0,578.0,5.1098,162300.0,1,0,0,0,0
-117.68,33.6,55.620245697941264,5254.484215699549,895.2465421326569,969.0,256.0,6.8154,265900.0,1,0,0,0,0
-118.43,33.87,16.60599721168848,4145.484215699549,806.2465421326569,344.0,170.0,6.822,500001.0,0,0,0,0,1
-117.16,32.89,-10.717469901202326,11874.48421569955,2585.246542132657,5006.0,1827.0,4.3598,189100.0,1,0,0,0,0
-116.91,32.78,11.93369851693592,7356.484215699549,1144.246542132657,1580.0,473.0,7.5,316400.0,1,0,0,0,0
-118.39,34.23,33.28912555512901,6703.484215699549,1464.246542132657,3001.0,795.0,3.0083,181900.0,1,0,0,0,0
-117.16,32.74,31.75573596355723,5633.484215699549,1237.246542132657,982.0,590.0,3.1921,261500.0,0,0,0,0,1
-117.33,34.12,47.023912914462166,4231.484215699549,852.2465421326569,838.0,211.0,1.3417,69000.0,0,1,0,0,0
-122.39,37.72,31.829177024288477,3433.484215699549,667.2465421326569,93.0,26.0,2.1484,181300.0,0,0,0,1,0
-118.36,33.87,36.85535875557908,5810.484215699549,1208.246542132657,1275.0,544.0,4.9375,293000.0,1,0,0,0,0
-117.3,34.18,38.75409120812819,5983.484215699549,1058.246542132657,1304.0,420.0,4.3676,111100.0,0,1,0,0,0
-118.14,33.86,13.864280747418814,4574.484215699549,867.2465421326569,538.0,213.0,4.8667,218300.0,1,0,0,0,0
-118.2,34.04,65.10291864000128,4923.484215699549,1123.246542132657,2003.0,478.0,2.181,147200.0,1,0,0,0,0
-119.11,34.17,80.3240900203649,3768.484215699549,738.2465421326569,522.0,83.0,2.0368,243800.0,0,0,0,0,1
-117.85,34.11,10.474635451765625,12553.48421569955,2292.246542132657,4944.0,1627.0,4.5708,223000.0,0,1,0,0,0
-117.97,34.11,19.051784107320962,3421.484215699549,661.2465421326569,121.0,26.0,3.0417,137500.0,0,1,0,0,0
-122.36,40.69,58.409927717527005,6909.484215699549,1405.246542132657,2060.0,759.0,1.7427,60600.0,0,1,0,0,0
-117.76,35.22,-23.993999713725046,3316.484215699549,636.2465421326569,8.0,6.0,1.625,275000.0,0,1,0,0,0
-119.7,34.42,14.393575265011336,3627.484215699549,742.2465421326569,291.0,102.0,1.4722,350000.0,1,0,0,0,0
-118.38,34.21,13.48901747043297,4661.484215699549,1028.246542132657,1798.0,405.0,2.3182,171200.0,1,0,0,0,0
-122.18,37.74,31.282989254853412,3839.484215699549,787.2465421326569,380.0,123.0,2.3456,83500.0,0,0,0,1,0
-118.29,33.72,10.06800477396347,4866.484215699549,1085.246542132657,801.0,422.0,3.5109,225000.0,0,0,0,0,1
-121.92,37.32,42.478270892801824,5200.484215699549,1187.246542132657,1485.0,494.0,2.4207,165600.0,1,0,0,0,0
-118.45,34.28,43.075076257391174,4825.484215699549,965.2465421326569,1303.0,340.0,3.5714,152000.0,1,0,0,0,0
-122.39,37.73,28.450351605752537,5229.484215699549,962.2465421326569,1025.0,293.0,2.9063,192000.0,0,0,0,1,0
-117.04,32.81,22.722929613100476,6178.484215699549,1039.246542132657,1381.0,418.0,6.5412,254200.0,1,0,0,0,0
-118.06,34.71,49.41831466649311,5904.484215699549,1147.246542132657,1228.0,512.0,2.5764,150000.0,0,1,0,0,0
-118.06,33.8,44.62316164513392,5190.484215699549,1075.246542132657,1015.0,404.0,4.1379,212500.0,1,0,0,0,0
-122.42,40.63,41.730966831391626,5546.484215699549,1122.246542132657,1132.0,444.0,1.6429,80400.0,0,1,0,0,0
-122.08,37.62,27.381343224433774,5124.484215699549,942.2465421326569,1016.0,313.0,5.64,206500.0,0,0,0,1,0
-122.53,37.5,37.589676700003395,8066.484215699549,1440.246542132657,2199.0,805.0,6.1896,331100.0,0,0,0,0,1
-118.56,34.19,16.741029342615555,4080.484215699549,777.2465421326569,425.0,140.0,5.4548,201400.0,1,0,0,0,0
-121.36,38.42,20.193446218643917,6552.484215699549,1098.246542132657,1168.0,345.0,5.1811,188400.0,0,1,0,0,0
-117.78,33.71,2.351089727746138,4272.484215699549,865.2465421326569,428.0,203.0,4.6141,195400.0,1,0,0,0,0
-121.99,37.26,38.373017795317224,7332.484215699549,1244.246542132657,1158.0,560.0,8.2069,442500.0,1,0,0,0,0
-120.47,34.7,32.80714618691547,5685.484215699549,1018.2465421326569,1051.0,382.0,4.4595,152700.0,0,0,0,0,1
-118.43,34.14,23.402332043719465,4991.484215699549,872.2465421326569,498.0,216.0,10.9237,500001.0,1,0,0,0,0
-118.09,33.82,38.418942337450446,5517.484215699549,1026.246542132657,1042.0,396.0,5.2299,239800.0,1,0,0,0,0
-120.89,37.48,50.02320096339301,4416.484215699549,828.2465421326569,647.0,209.0,2.9135,159400.0,0,1,0,0,0
-116.31,33.67,-10.341422159127372,7984.484215699549,1484.246542132657,2466.0,731.0,3.3333,91800.0,0,1,0,0,0
-122.43,37.73,41.43280010975218,5283.484215699549,1034.246542132657,1337.0,424.0,4.1071,240900.0,0,0,0,1,0
-117.74,34.09,15.472827736338388,6497.484215699549,1224.246542132657,2192.0,563.0,3.4871,136400.0,0,1,0,0,0
-117.1,32.69,0.7337463587094817,7472.484215699549,1828.246542132657,3675.0,1124.0,1.8112,103600.0,0,0,0,0,1
-121.29,38.12,36.16703549370846,4832.484215699549,908.2465421326569,741.0,263.0,3.9607,132500.0,0,1,0,0,0
-122.31,37.56,64.77657397860246,4649.484215699549,963.2465421326569,701.0,297.0,3.32,292900.0,0,0,0,0,1
-116.01,33.41,35.1200385085293,5294.484215699549,1148.246542132657,659.0,295.0,2.8684,62800.0,0,1,0,0,0
-122.34,37.93,49.584343043083024,5523.484215699549,1119.246542132657,1304.0,459.0,2.64,112100.0,0,0,0,1,0
-118.96,35.4,26.01665744106417,5771.484215699549,1033.246542132657,1271.0,427.0,3.5524,89100.0,0,1,0,0,0
-117.02,33.76,24.52405486377452,4615.484215699549,836.2465421326569,453.0,158.0,2.8393,120700.0,0,1,0,0,0
-122.44,37.78,38.17430466255912,6315.484215699549,1484.246542132657,1588.0,800.0,3.3882,471400.0,0,0,0,1,0
-118.15,34.13,66.89281251349395,5741.484215699549,1127.246542132657,947.0,451.0,4.7344,314700.0,1,0,0,0,0
-118.14,33.93,51.75878810093491,5363.484215699549,1071.246542132657,1075.0,442.0,4.4279,226400.0,1,0,0,0,0
-117.17,32.7,50.62416582085176,7382.484215699549,1530.246542132657,1804.0,833.0,4.0488,409700.0,0,0,0,0,1
-118.05,33.94,23.965595073953384,3793.484215699549,753.2465421326569,527.0,130.0,1.9453,149000.0,1,0,0,0,0
-119.69,36.73,31.481765808414714,5735.484215699549,982.2465421326569,1005.0,380.0,7.2211,171700.0,0,1,0,0,0
-122.1,37.96,21.86690375615589,4672.484215699549,839.2465421326569,569.0,235.0,6.3699,235500.0,0,0,0,1,0
-117.68,33.52,38.80232396313955,6919.484215699549,1265.246542132657,1546.0,567.0,5.753,322800.0,1,0,0,0,0
-122.0,37.32,37.39608344766799,6748.484215699549,1364.246542132657,1915.0,689.0,4.7402,244500.0,1,0,0,0,0
-117.29,33.63,-28.569309433535835,19308.48421569955,3359.246542132657,7139.0,2426.0,3.8056,162200.0,1,0,0,0,0
-122.06,37.88,41.531369222666086,8079.484215699549,1336.246542132657,1879.0,714.0,6.5378,340900.0,0,0,0,1,0
-118.99,35.37,71.57300145569477,4130.484215699549,831.2465421326569,814.0,174.0,1.4773,57400.0,0,1,0,0,0
-118.37,34.18,45.949154649413714,5127.484215699549,1145.246542132657,1345.0,500.0,3.1629,198900.0,1,0,0,0,0
-122.27,37.83,67.62131115678736,5963.484215699549,1207.246542132657,1258.0,536.0,2.7303,109700.0,0,0,0,1,0
-118.29,34.01,39.68152287103027,4049.484215699549,840.2465421326569,1010.0,231.0,1.6036,137500.0,1,0,0,0,0
-117.66,35.62,-26.257343957805894,9195.48421569955,1771.246542132657,2728.0,1072.0,4.15,85700.0,0,1,0,0,0
-121.53,39.19,-7.212110933770049,5378.484215699549,1045.246542132657,1082.0,382.0,2.5495,98300.0,0,1,0,0,0
-117.95,33.92,8.452798839550496,4959.484215699549,945.2465421326569,1201.0,302.0,4.0,178200.0,1,0,0,0,0
-122.0,37.0,13.602997854065658,3330.484215699549,637.2465421326569,36.0,5.0,2.625,137500.0,0,0,0,0,1
-122.42,37.75,57.85867008580293,5461.484215699549,1240.246542132657,1447.0,546.0,3.3555,275000.0,0,0,0,1,0
-117.96,33.9,22.029256966032374,5197.484215699549,917.2465421326569,1070.0,293.0,7.2532,381500.0,1,0,0,0,0
-118.4,33.89,29.565674113930438,5425.484215699549,947.2465421326569,807.0,306.0,8.1596,500001.0,1,0,0,0,0
-117.25,32.84,37.085032295115425,5057.484215699549,847.2465421326569,659.0,195.0,10.7751,500001.0,0,0,0,0,1
-120.12,39.18,11.713020544262118,6137.484215699549,1158.246542132657,390.0,189.0,3.5667,179200.0,0,1,0,0,0
-121.1,35.6,6.685833331320174,6687.484215699549,1337.246542132657,1309.0,520.0,3.2112,204500.0,0,0,0,0,1
-118.24,34.24,47.09520013345852,6317.484215699549,1102.246542132657,1349.0,462.0,7.1463,394100.0,1,0,0,0,0
-117.99,33.75,12.717879188891128,5157.484215699549,1095.246542132657,1314.0,418.0,3.0909,184400.0,1,0,0,0,0
-122.1,37.68,-14.57705094310085,5414.484215699549,1136.246542132657,1109.0,448.0,2.535,174000.0,0,0,0,1,0
-120.79,37.43,-3.0321518529258285,5832.484215699549,1150.246542132657,1764.0,502.0,2.8519,80700.0,0,1,0,0,0
-122.06,37.96,38.77952383245214,5082.484215699549,946.2465421326569,788.0,304.0,4.2917,189600.0,0,0,0,1,0
-119.83,36.54,-27.212363931272854,5030.484215699549,965.2465421326569,979.0,294.0,2.5208,60000.0,0,1,0,0,0
-118.22,33.89,29.250438272021867,4171.484215699549,873.2465421326569,1086.0,217.0,2.25,126600.0,1,0,0,0,0
-117.99,33.67,10.723815203333,4990.484215699549,1060.246542132657,903.0,423.0,3.5859,262500.0,1,0,0,0,0
-122.21,37.79,7.041369526934037,5662.484215699549,1190.246542132657,1517.0,516.0,2.8365,139200.0,0,0,0,1,0
-119.8,36.7,-0.01787362985407981,4890.484215699549,937.2465421326569,962.0,282.0,1.3304,51300.0,0,1,0,0,0
-118.65,34.27,14.259918961486656,5022.484215699549,898.2465421326569,934.0,306.0,6.0783,229200.0,1,0,0,0,0
-119.77,36.83,8.660338891782336,6535.484215699549,1140.246542132657,1378.0,510.0,4.7804,101100.0,0,1,0,0,0
-118.15,34.71,58.81123445780662,4801.484215699549,942.2465421326569,842.0,300.0,2.5278,97700.0,0,1,0,0,0
-118.22,34.07,43.08454696925947,4137.484215699549,883.2465421326569,1079.0,245.0,1.7463,158300.0,1,0,0,0,0
-122.04,37.89,3.12336958601432,5721.484215699549,955.2465421326569,998.0,346.0,7.5349,349100.0,0,0,0,1,0
-119.77,36.81,11.847918435758167,5011.484215699549,935.2465421326569,663.0,282.0,3.567,85500.0,0,1,0,0,0
-118.14,33.87,57.32648905709454,4905.484215699549,904.2465421326569,799.0,283.0,5.084,214100.0,1,0,0,0,0
-118.13,33.81,71.83211694700019,5047.484215699549,955.2465421326569,855.0,319.0,4.6473,227100.0,1,0,0,0,0
-116.92,32.82,24.304464530655288,5790.484215699549,1127.246542132657,1278.0,439.0,2.8875,155700.0,1,0,0,0,0
-124.14,40.59,27.872164901713457,4963.484215699549,1038.246542132657,826.0,382.0,1.5625,66800.0,0,0,0,0,1
-117.93,34.07,71.16641184494941,4505.484215699549,842.2465421326569,683.0,213.0,5.3559,207300.0,1,0,0,0,0
-121.37,37.77,18.571531757800358,5908.484215699549,1107.246542132657,1290.0,452.0,4.1298,222800.0,0,1,0,0,0
-122.43,37.77,46.15829251243009,7695.484215699549,1749.246542132657,1939.0,1053.0,2.7587,354500.0,0,0,0,1,0
-118.47,34.03,4.290972510114646,5940.484215699549,1314.246542132657,1303.0,625.0,3.5987,340500.0,1,0,0,0,0
-119.06,36.15,15.304494994324916,5700.484215699549,1111.246542132657,1527.0,461.0,2.3194,52900.0,0,1,0,0,0
-122.3,37.86,91.17555186586249,3797.484215699549,760.2465421326569,287.0,128.0,2.75,140600.0,0,0,0,1,0
-117.95,34.04,0.13047043712078832,5908.484215699549,1479.246542132657,2296.0,750.0,2.274,150800.0,1,0,0,0,0
-120.08,41.79,34.21151237395662,4653.484215699549,895.2465421326569,434.0,178.0,2.0903,56100.0,0,1,0,0,0
-121.91,37.69,-3.616018679275175,5477.484215699549,941.2465421326569,926.0,299.0,5.9345,259600.0,1,0,0,0,0
-118.32,33.83,53.42806668542368,5697.484215699549,1149.246542132657,1160.0,514.0,3.8456,318900.0,1,0,0,0,0
-118.33,33.93,53.77566883863031,5129.484215699549,989.2465421326569,925.0,338.0,4.4091,148400.0,1,0,0,0,0
-117.97,33.99,17.39526482362873,8582.48421569955,1615.246542132657,2613.0,932.0,4.7332,289900.0,1,0,0,0,0
-117.92,33.89,25.802853088583905,5157.484215699549,1026.246542132657,622.0,316.0,5.0258,161800.0,1,0,0,0,0
-118.3,33.74,53.623247224886846,5194.484215699549,1049.246542132657,950.0,383.0,2.425,255000.0,0,0,0,0,1
-121.3,38.02,12.4483342576809,4813.484215699549,1017.2465421326569,491.0,348.0,2.8523,87500.0,0,1,0,0,0
-117.93,33.94,62.4354180030003,5956.484215699549,1015.2465421326569,1135.0,392.0,6.0516,245000.0,1,0,0,0,0
-118.42,34.01,56.71927228987768,4998.484215699549,1071.246542132657,997.0,436.0,2.9213,305000.0,1,0,0,0,0
-118.15,34.13,28.23656079718882,4122.484215699549,857.2465421326569,430.0,213.0,3.6389,215000.0,1,0,0,0,0
-117.17,32.75,25.133097087866922,8728.48421569955,1809.246542132657,2357.0,1100.0,3.654,249000.0,0,0,0,0,1
-118.42,34.08,32.024532158975035,5711.484215699549,894.2465421326569,770.0,248.0,15.0001,500001.0,1,0,0,0,0
-118.43,33.99,53.99343175284742,5197.484215699549,1094.246542132657,1260.0,415.0,2.6667,320000.0,1,0,0,0,0
-118.04,33.95,29.88197255555896,5274.484215699549,1001.2465421326569,1236.0,355.0,4.615,174000.0,1,0,0,0,0
-121.93,37.3,67.57860270790661,5409.484215699549,1118.246542132657,1285.0,499.0,5.0477,292500.0,1,0,0,0,0
-117.26,32.82,68.82046782119411,9144.48421569955,1418.246542132657,1817.0,747.0,8.496,500001.0,0,0,0,0,1
-122.23,37.76,47.94570505076719,6335.484215699549,1149.246542132657,1242.0,518.0,5.2128,289900.0,0,0,0,1,0
-122.13,37.43,33.779739402311776,6752.484215699549,1281.246542132657,1498.0,647.0,5.2114,438400.0,0,0,0,1,0
-118.28,34.08,73.94269302824799,4916.484215699549,1155.246542132657,1454.0,440.0,3.1607,182000.0,1,0,0,0,0
-118.33,34.02,-24.593668151371396,4547.484215699549,946.2465421326569,625.0,336.0,0.8702,170500.0,1,0,0,0,0
-119.82,36.78,27.466124148000198,4880.484215699549,946.2465421326569,761.0,318.0,2.6055,69200.0,0,1,0,0,0
-117.07,32.67,52.96838168801207,6498.484215699549,1358.246542132657,1723.0,610.0,1.8977,95600.0,0,0,0,0,1
-117.83,33.66,-2.237757003851108,5653.484215699549,1071.246542132657,747.0,450.0,6.5356,272800.0,1,0,0,0,0
-121.84,38.13,23.988377263128747,3894.484215699549,738.2465421326569,212.0,94.0,4.2813,81300.0,0,1,0,0,0
-122.5,37.75,39.36377347317053,5596.484215699549,1090.246542132657,1429.0,477.0,4.0217,272400.0,0,0,0,0,1
-120.48,35.05,36.488637895816055,5612.484215699549,1101.246542132657,1549.0,463.0,2.8203,152600.0,1,0,0,0,0
-121.25,37.94,30.599124367461272,4262.484215699549,865.2465421326569,782.0,218.0,2.3269,55900.0,0,1,0,0,0
-117.82,33.85,25.599060992862174,5108.484215699549,938.2465421326569,1189.0,326.0,5.2227,213500.0,1,0,0,0,0
-121.52,38.65,28.25028344579308,4567.484215699549,866.2465421326569,494.0,231.0,3.9615,331300.0,0,1,0,0,0
-118.0,33.81,33.565803395269775,6268.484215699549,1180.246542132657,1869.0,539.0,4.3636,201800.0,1,0,0,0,0
-119.81,36.76,72.98862103405621,5090.484215699549,985.2465421326569,1049.0,357.0,2.4375,57100.0,0,1,0,0,0
-118.33,34.15,30.223386305852834,4619.484215699549,936.2465421326569,471.0,301.0,4.2679,331800.0,1,0,0,0,0
-118.01,34.13,8.858700473593704,4630.484215699549,850.2465421326569,648.0,203.0,4.7159,365900.0,0,1,0,0,0
-121.27,37.82,-7.581148963582287,4468.484215699549,871.2465421326569,830.0,216.0,2.6458,127500.0,0,1,0,0,0
-119.57,37.02,-14.635508263077966,7497.484215699549,1427.246542132657,2140.0,722.0,3.332,111800.0,0,1,0,0,0
-122.46,37.64,15.595788131331378,6104.484215699549,1008.2465421326569,1617.0,396.0,5.3922,353700.0,0,0,0,0,1
-119.23,34.27,41.466884481048275,6834.484215699549,1248.246542132657,1650.0,612.0,4.2381,229300.0,0,0,0,0,1
-118.25,33.93,43.29158232348101,4273.484215699549,903.2465421326569,1068.0,270.0,0.9889,87500.0,1,0,0,0,0
-118.31,33.88,9.688051213364963,4788.484215699549,1063.246542132657,686.0,400.0,2.3812,237500.0,1,0,0,0,0
-122.36,40.55,0.7807698105869463,5798.484215699549,1099.246542132657,1428.0,502.0,2.6513,113300.0,0,1,0,0,0
-117.39,34.1,9.00457557268276,4298.484215699549,844.2465421326569,572.0,230.0,2.4028,112500.0,0,1,0,0,0
-118.09,34.7,-1.6289020867318191,7856.484215699549,1437.246542132657,1543.0,563.0,2.8548,138500.0,0,1,0,0,0
-117.25,32.81,21.320171115541942,5700.484215699549,1184.246542132657,1020.0,532.0,3.3942,307400.0,0,0,0,0,1
-118.24,33.89,6.9263055998159295,4777.484215699549,965.2465421326569,1166.0,322.0,2.6165,100900.0,1,0,0,0,0
-121.78,38.68,30.007694941261676,6104.484215699549,1295.246542132657,1659.0,638.0,1.9787,97800.0,0,1,0,0,0
-118.3,34.25,55.2228836760963,4598.484215699549,937.2465421326569,688.0,261.0,3.1523,176700.0,1,0,0,0,0
-121.85,36.6,-20.09799401818057,5679.484215699549,1334.246542132657,1264.0,659.0,2.5372,218000.0,1,0,0,0,0
-122.09,37.4,12.452730101630927,4046.484215699549,817.2465421326569,412.0,180.0,3.4375,290600.0,0,0,0,1,0
-118.06,33.91,-16.091420728464215,8178.484215699549,1677.246542132657,4516.0,1050.0,4.1387,157700.0,1,0,0,0,0
-117.64,33.59,7.459421811745812,6572.484215699549,1016.2465421326569,1312.0,390.0,8.1611,348000.0,1,0,0,0,0
-121.24,37.97,32.87317750396813,4184.484215699549,829.2465421326569,517.0,188.0,2.1991,67200.0,0,1,0,0,0
-118.07,34.14,2.582531568100741,6498.484215699549,1318.246542132657,1668.0,628.0,3.375,260400.0,0,1,0,0,0
-120.8,38.31,38.90317344895359,4639.484215699549,889.2465421326569,533.0,242.0,3.2135,123600.0,0,1,0,0,0
-119.63,36.33,48.347193612707905,6226.484215699549,1233.246542132657,1633.0,559.0,1.8385,67500.0,0,1,0,0,0
-121.22,38.67,22.057944074788132,4710.484215699549,859.2465421326569,700.0,227.0,4.05,130700.0,0,1,0,0,0
-122.31,40.47,47.95672911002964,6021.484215699549,1184.246542132657,1326.0,547.0,2.3594,66000.0,0,1,0,0,0
-122.03,37.99,35.64863634265417,5053.484215699549,960.2465421326569,882.0,350.0,4.59,166600.0,0,0,0,1,0
-117.26,33.18,-31.776368225741557,7838.484215699549,1426.246542132657,2235.0,746.0,4.5781,225600.0,0,0,0,0,1
-118.23,34.15,35.26966093908009,4947.484215699549,1155.246542132657,1332.0,483.0,3.1004,257100.0,1,0,0,0,0
-117.81,33.64,-3.9050720892763042,5039.484215699549,858.2465421326569,811.0,233.0,12.3411,500001.0,1,0,0,0,0
-118.21,33.89,11.36801685939638,4863.484215699549,997.2465421326569,1389.0,360.0,2.7443,113900.0,1,0,0,0,0
-117.53,33.88,36.83264982184612,6153.484215699549,1300.246542132657,2453.0,624.0,3.1312,91000.0,0,1,0,0,0
-121.26,38.64,45.421328995567194,4396.484215699549,808.2465421326569,415.0,160.0,4.8375,217400.0,0,1,0,0,0
-117.1,34.03,14.070268792563978,7442.484215699549,1459.246542132657,2127.0,772.0,2.5172,96000.0,0,1,0,0,0
-120.55,38.46,32.40566787441148,4741.484215699549,882.2465421326569,435.0,181.0,3.2031,129200.0,0,1,0,0,0
-117.98,33.69,5.518687967186622,7255.484215699549,1153.246542132657,1774.0,527.0,7.0907,350200.0,1,0,0,0,0
-117.81,33.64,28.160245413707855,5702.484215699549,982.2465421326569,868.0,329.0,11.0138,442100.0,1,0,0,0,0
-116.77,32.82,-1.7737881970350315,6986.484215699549,1450.246542132657,1969.0,767.0,2.875,222900.0,1,0,0,0,0
-120.98,37.62,36.09122568330616,7117.484215699549,1588.246542132657,3010.0,932.0,1.9206,81300.0,0,1,0,0,0
-117.89,33.74,13.196934411838729,5057.484215699549,986.2465421326569,2083.0,330.0,3.2292,160600.0,1,0,0,0,0
-118.76,34.13,38.14420868462144,7653.484215699549,1349.246542132657,2030.0,674.0,6.5571,500001.0,0,0,0,0,1
-118.57,34.29,8.806164416285345,10293.48421569955,1784.246542132657,2907.0,1089.0,7.0808,341200.0,1,0,0,0,0
-118.93,34.18,45.0799461086918,6028.484215699549,1048.246542132657,1248.0,412.0,6.187,287900.0,1,0,0,0,0
-122.05,37.37,11.45657091817697,7183.484215699549,1294.246542132657,1537.0,606.0,6.6085,344700.0,1,0,0,0,0
-117.96,33.81,26.00212819786109,5294.484215699549,959.2465421326569,1409.0,330.0,4.7738,180000.0,1,0,0,0,0
-117.59,33.66,18.868848051971945,4504.484215699549,889.2465421326569,563.0,287.0,5.1589,167800.0,1,0,0,0,0
-116.46,33.78,-26.853585622647692,4435.484215699549,1047.246542132657,604.0,240.0,1.3801,55000.0,0,1,0,0,0
