longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,181900.0,1,0,0,0,0,176726.55474843804
-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3.1921,261500.0,0,0,0,0,1,269112.4310763113
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,69000.0,0,1,0,0,0,64494.49432308064
-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,181300.0,0,0,0,1,0,213344.7607454795
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,293000.0,1,0,0,0,0,286651.80907624523
-117.3,34.18,28.0,2685.0,425.0,1304.0,420.0,4.3676,111100.0,0,1,0,0,0,117908.85533028633
-118.14,33.86,44.0,1276.0,234.0,538.0,213.0,4.8667,218300.0,1,0,0,0,0,237494.0810410868
-118.2,34.04,36.0,1625.0,490.0,2003.0,478.0,2.181,147200.0,1,0,0,0,0,133079.34026941407
-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,243800.0,0,0,0,0,1,177230.53885368415
-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,223000.0,0,1,0,0,0,210898.48973468586
-117.97,34.11,18.0,123.0,28.0,121.0,26.0,3.0417,137500.0,0,1,0,0,0,220083.31288066652
-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,60600.0,0,1,0,0,0,46565.89285381712
-117.76,35.22,4.0,18.0,3.0,8.0,6.0,1.625,275000.0,0,1,0,0,0,119404.27389554636
-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722,350000.0,1,0,0,0,0,266657.1527983745
-118.38,34.21,38.0,1363.0,395.0,1798.0,405.0,2.3182,171200.0,1,0,0,0,0,163426.43467181514
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,0,0,0,1,0,79947.17058226092
-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,0,0,0,0,1,312284.0490652155
-121.92,37.32,31.0,1902.0,554.0,1485.0,494.0,2.4207,165600.0,1,0,0,0,0,216005.6526912584
-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,152000.0,1,0,0,0,0,153988.19165235432
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,192000.0,0,0,0,1,0,241414.2916449381
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,254200.0,1,0,0,0,0,280880.143457377
-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,150000.0,0,1,0,0,0,111616.72107091345
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,212500.0,1,0,0,0,0,214443.17930652155
-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,80400.0,0,1,0,0,0,76447.75908390674
-122.08,37.62,27.0,1826.0,309.0,1016.0,313.0,5.64,206500.0,0,0,0,1,0,243710.3591861952
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,331100.0,0,0,0,0,1,370716.3720009095
-118.56,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,201400.0,1,0,0,0,0,240316.08374029252
-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811,188400.0,0,1,0,0,0,213455.43437439582
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,195400.0,1,0,0,0,0,193016.96420090913
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,442500.0,1,0,0,0,0,482140.7317708649
-120.47,34.7,24.0,2387.0,385.0,1051.0,382.0,4.4595,152700.0,0,0,0,0,1,166349.35347621772
-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237,500001.0,1,0,0,0,0,517191.1577310754
-118.09,33.82,36.0,2219.0,393.0,1042.0,396.0,5.2299,239800.0,1,0,0,0,0,226967.85340991482
-120.89,37.48,27.0,1118.0,195.0,647.0,209.0,2.9135,159400.0,0,1,0,0,0,131187.13428013388
-116.31,33.67,11.0,4686.0,851.0,2466.0,731.0,3.3333,91800.0,0,1,0,0,0,104458.59096170768
-122.43,37.73,52.0,1985.0,401.0,1337.0,424.0,4.1071,240900.0,0,0,0,1,0,254010.2957993911
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,136400.0,0,1,0,0,0,141631.755004793
-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,103600.0,0,0,0,0,1,138069.34749778314
-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,132500.0,0,1,0,0,0,154247.25268095502
-122.31,37.56,40.0,1351.0,330.0,701.0,297.0,3.32,292900.0,0,0,0,0,1,307840.05809804506
-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,62800.0,0,1,0,0,0,72404.17728475839
-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,112100.0,0,0,0,1,0,118605.17799591215
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,89100.0,0,1,0,0,0,87415.4336442816
-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,120700.0,0,1,0,0,0,145023.2792929089
-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,471400.0,0,0,0,1,0,460293.2924102267
-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,314700.0,1,0,0,0,0,405520.72222303663
-118.14,33.93,32.0,2065.0,438.0,1075.0,442.0,4.4279,226400.0,1,0,0,0,0,232021.9524984077
-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,409700.0,0,0,0,0,1,249712.76969686928
-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0,1,0,0,0,0,125093.49186852634
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,0,1,0,0,0,200004.40643665494
-122.1,37.96,25.0,1374.0,206.0,569.0,235.0,6.3699,235500.0,0,0,0,1,0,288346.08853649837
-117.68,33.52,5.0,3621.0,632.0,1546.0,567.0,5.753,322800.0,1,0,0,0,0,354247.7056019922
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,244500.0,1,0,0,0,0,279495.66214721627
-117.29,33.63,7.0,16010.0,2726.0,7139.0,2426.0,3.8056,162200.0,1,0,0,0,0,169078.52485180667
-122.06,37.88,34.0,4781.0,703.0,1879.0,714.0,6.5378,340900.0,0,0,0,1,0,358736.9931102757
-118.99,35.37,36.0,832.0,198.0,814.0,174.0,1.4773,57400.0,0,1,0,0,0,42440.411016450846
-118.37,34.18,33.0,1829.0,512.0,1345.0,500.0,3.1629,198900.0,1,0,0,0,0,199229.95909648482
-122.27,37.83,51.0,2665.0,574.0,1258.0,536.0,2.7303,109700.0,0,0,0,1,0,184415.29760916074
-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,1.6036,137500.0,1,0,0,0,0,113874.4157497349
-117.66,35.62,11.0,5897.0,1138.0,2728.0,1072.0,4.15,85700.0,0,1,0,0,0,96226.81163804546
-121.53,39.19,27.0,2080.0,412.0,1082.0,382.0,2.5495,98300.0,0,1,0,0,0,80666.7081406472
-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,178200.0,1,0,0,0,0,164742.61256911402
-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,137500.0,0,0,0,0,1,276085.906662978
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,275000.0,0,0,0,1,0,281497.28969623084
-117.96,33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532,381500.0,1,0,0,0,0,330334.71962437185
-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596,500001.0,1,0,0,0,0,492494.30662266165
-117.25,32.84,19.0,1759.0,214.0,659.0,195.0,10.7751,500001.0,0,0,0,0,1,487466.4197078757
-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,179200.0,0,1,0,0,0,167224.30013243546
-121.1,35.6,20.0,3389.0,704.0,1309.0,520.0,3.2112,204500.0,0,0,0,0,1,239583.32813592764
-118.24,34.24,31.0,3019.0,469.0,1349.0,462.0,7.1463,394100.0,1,0,0,0,0,403502.3484180311
-117.99,33.75,30.0,1859.0,462.0,1314.0,418.0,3.0909,184400.0,1,0,0,0,0,187643.4706068269
-122.1,37.68,37.0,2116.0,503.0,1109.0,448.0,2.535,174000.0,0,0,0,1,0,159545.9508644807
-120.79,37.43,17.0,2534.0,517.0,1764.0,502.0,2.8519,80700.0,0,1,0,0,0,103165.03225020763
-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,189600.0,0,0,0,1,0,195323.84071953493
-119.83,36.54,31.0,1732.0,332.0,979.0,294.0,2.5208,60000.0,0,1,0,0,0,72999.32233173918
-118.22,33.89,36.0,873.0,240.0,1086.0,217.0,2.25,126600.0,1,0,0,0,0,117018.54345015385
-117.99,33.67,17.0,1692.0,427.0,903.0,423.0,3.5859,262500.0,1,0,0,0,0,231230.37858921778
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,0,0,0,1,0,171232.45658889852
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51300.0,0,1,0,0,0,59756.93033505621
-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,229200.0,1,0,0,0,0,239716.38127843436
-119.77,36.83,19.0,3237.0,507.0,1378.0,510.0,4.7804,101100.0,0,1,0,0,0,131219.45240880136
-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,2.5278,97700.0,0,1,0,0,0,89241.53685669207
-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463,158300.0,1,0,0,0,0,149023.95978160662
-122.04,37.89,33.0,2423.0,322.0,998.0,346.0,7.5349,349100.0,0,0,0,1,0,370338.6092425239
-119.77,36.81,28.0,1713.0,302.0,663.0,282.0,3.567,85500.0,0,1,0,0,0,109171.13014088405
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,214100.0,1,0,0,0,0,237657.09490654175
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,227100.0,1,0,0,0,0,234776.19345089674
-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875,155700.0,1,0,0,0,0,148274.3244737124
-124.14,40.59,22.0,1665.0,405.0,826.0,382.0,1.5625,66800.0,0,0,0,0,1,94918.01108376884
-117.93,34.07,36.0,1207.0,209.0,683.0,213.0,5.3559,207300.0,1,0,0,0,0,209972.32173851342
-121.37,37.77,19.0,2610.0,474.0,1290.0,452.0,4.1298,222800.0,0,1,0,0,0,202725.90632344145
-122.43,37.77,52.0,4397.0,1116.0,1939.0,1053.0,2.7587,354500.0,0,0,0,1,0,385917.79945022124
-118.47,34.03,31.0,2642.0,681.0,1303.0,625.0,3.5987,340500.0,1,0,0,0,0,408463.98835983354
-119.06,36.15,25.0,2402.0,478.0,1527.0,461.0,2.3194,52900.0,0,1,0,0,0,67699.94790525243
-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,140600.0,0,0,0,1,0,152726.1296273346
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,150800.0,1,0,0,0,0,167063.80398844
-120.08,41.79,34.0,1355.0,262.0,434.0,178.0,2.0903,56100.0,0,1,0,0,0,57396.78069030814
-121.91,37.69,23.0,2179.0,308.0,926.0,299.0,5.9345,259600.0,1,0,0,0,0,296091.730236222
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,318900.0,1,0,0,0,0,284867.54902103276
-118.33,33.93,37.0,1831.0,356.0,925.0,338.0,4.4091,148400.0,1,0,0,0,0,202994.93968396776
-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,4.7332,289900.0,1,0,0,0,0,235156.89853232715
-117.92,33.89,12.0,1859.0,393.0,622.0,316.0,5.0258,161800.0,1,0,0,0,0,234401.77569002932
-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425,255000.0,0,0,0,0,1,258215.08827119315
-121.3,38.02,4.0,1515.0,384.0,491.0,348.0,2.8523,87500.0,0,1,0,0,0,94711.77709698926
-117.93,33.94,30.0,2658.0,382.0,1135.0,392.0,6.0516,245000.0,1,0,0,0,0,328183.76390906225
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,305000.0,1,0,0,0,0,327412.29246242926
-118.15,34.13,34.0,824.0,224.0,430.0,213.0,3.6389,215000.0,1,0,0,0,0,300457.5379108181
-117.17,32.75,38.0,5430.0,1176.0,2357.0,1100.0,3.654,249000.0,0,0,0,0,1,332690.21362408873
-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,500001.0,1,0,0,0,0,504679.07529048604
-118.43,33.99,45.0,1899.0,461.0,1260.0,415.0,2.6667,320000.0,1,0,0,0,0,276068.86993576516
-118.04,33.95,36.0,1976.0,368.0,1236.0,355.0,4.615,174000.0,1,0,0,0,0,180616.24938600964
-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,292500.0,1,0,0,0,0,237426.03547112673
-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,500001.0,0,0,0,0,1,485595.113415189
-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,289900.0,0,0,0,1,0,287002.65458129806
-122.13,37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114,438400.0,0,0,0,1,0,408826.84267705923
-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,182000.0,1,0,0,0,0,215297.8362048714
-118.33,34.02,11.0,1249.0,313.0,625.0,336.0,0.8702,170500.0,1,0,0,0,0,177555.45053932097
-119.82,36.78,36.0,1582.0,313.0,761.0,318.0,2.6055,69200.0,0,1,0,0,0,80850.78388150175
-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,95600.0,0,0,0,0,1,121528.62840296928
-117.83,33.66,15.0,2355.0,438.0,747.0,450.0,6.5356,272800.0,1,0,0,0,0,300615.8281581206
-121.84,38.13,33.0,596.0,105.0,212.0,94.0,4.2813,81300.0,0,1,0,0,0,192046.7905245193
-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,272400.0,0,0,0,0,1,255781.78696954128
-120.48,35.05,24.0,2314.0,468.0,1549.0,463.0,2.8203,152600.0,1,0,0,0,0,157024.85959604505
-121.25,37.94,28.0,964.0,232.0,782.0,218.0,2.3269,55900.0,0,1,0,0,0,80068.09244828434
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,213500.0,1,0,0,0,0,218166.09019354006
-121.52,38.65,17.0,1269.0,233.0,494.0,231.0,3.9615,331300.0,0,1,0,0,0,134666.31088400522
-118.0,33.81,33.0,2970.0,547.0,1869.0,539.0,4.3636,201800.0,1,0,0,0,0,187735.61180446902
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,57100.0,0,1,0,0,0,53932.924810835975
-118.33,34.15,44.0,1321.0,303.0,471.0,301.0,4.2679,331800.0,1,0,0,0,0,395570.8482632596
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,365900.0,0,1,0,0,0,283375.48811959435
-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,127500.0,0,1,0,0,0,112232.05201128348
-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,111800.0,0,1,0,0,0,101451.88025121557
-122.46,37.64,26.0,2806.0,375.0,1617.0,396.0,5.3922,353700.0,0,0,0,0,1,279443.64167683636
-119.23,34.27,22.0,3536.0,615.0,1650.0,612.0,4.2381,229300.0,0,0,0,0,1,245364.18629028613
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,87500.0,1,0,0,0,0,85176.47544248922
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,237500.0,1,0,0,0,0,226864.8132843466
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,0,1,0,0,0,82788.54969528316
-117.39,34.1,19.0,1000.0,211.0,572.0,230.0,2.4028,112500.0,0,1,0,0,0,108458.75389855124
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,138500.0,0,1,0,0,0,126069.07403234931
-117.25,32.81,32.0,2402.0,551.0,1020.0,532.0,3.3942,307400.0,0,0,0,0,1,341563.3096514934
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,100900.0,1,0,0,0,0,120882.99306154977
-121.78,38.68,39.0,2806.0,662.0,1659.0,638.0,1.9787,97800.0,0,1,0,0,0,105618.87283396006
-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3.1523,176700.0,1,0,0,0,0,206877.9807979168
-121.85,36.6,21.0,2381.0,701.0,1264.0,659.0,2.5372,218000.0,1,0,0,0,0,177511.23803484885
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,290600.0,0,0,0,1,0,237580.65439771133
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0,1,0,0,0,0,168384.29907454428
-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,348000.0,1,0,0,0,0,365446.57650084374
-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,67200.0,0,1,0,0,0,69328.22629233717
-118.07,34.14,42.0,3200.0,685.0,1668.0,628.0,3.375,260400.0,0,1,0,0,0,263751.95791889704
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,123600.0,0,1,0,0,0,128207.40478695292
-119.63,36.33,14.0,2928.0,600.0,1633.0,559.0,1.8385,67500.0,0,1,0,0,0,65245.89014085554
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,130700.0,0,1,0,0,0,154157.00661640533
-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594,66000.0,0,1,0,0,0,77937.43111418525
-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,166600.0,0,0,0,1,0,161486.66255240788
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,225600.0,0,0,0,0,1,216512.0150417077
-118.23,34.15,26.0,1649.0,522.0,1332.0,483.0,3.1004,257100.0,1,0,0,0,0,193119.09520987343
-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,1,0,0,0,0,469456.81998144346
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,1,0,0,0,0,123564.21655192866
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,91000.0,0,1,0,0,0,119892.33732348734
-121.26,38.64,40.0,1098.0,175.0,415.0,160.0,4.8375,217400.0,0,1,0,0,0,184410.13655207437
-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,96000.0,0,1,0,0,0,97991.31378256889
-120.55,38.46,16.0,1443.0,249.0,435.0,181.0,3.2031,129200.0,0,1,0,0,0,114063.25322177142
-117.98,33.69,22.0,3957.0,520.0,1774.0,527.0,7.0907,350200.0,1,0,0,0,0,300553.9753855503
-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,1,0,0,0,0,472316.6497866066
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,222900.0,1,0,0,0,0,139597.9350900085
-120.98,37.62,26.0,3819.0,955.0,3010.0,932.0,1.9206,81300.0,0,1,0,0,0,80261.67626356755
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,160600.0,1,0,0,0,0,156244.74235151423
-118.76,34.13,10.0,4355.0,716.0,2030.0,674.0,6.5571,500001.0,0,0,0,0,1,386341.6110997408
-118.57,34.29,4.0,6995.0,1151.0,2907.0,1089.0,7.0808,341200.0,1,0,0,0,0,385039.8754596408
-118.93,34.18,18.0,2730.0,415.0,1248.0,412.0,6.187,287900.0,1,0,0,0,0,282600.1503990673
-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085,344700.0,1,0,0,0,0,431278.3618847837
-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,180000.0,1,0,0,0,0,188646.60549424548
-117.59,33.66,3.0,1206.0,256.0,563.0,287.0,5.1589,167800.0,1,0,0,0,0,253049.93014576443
-116.46,33.78,25.0,1137.0,414.0,604.0,240.0,1.3801,55000.0,0,1,0,0,0,84963.21596807722
-118.98,35.38,34.0,1020.0,247.0,795.0,228.0,1.625,50800.0,0,1,0,0,0,49118.46072581236
-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,142600.0,1,0,0,0,0,206027.34775789487
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,235800.0,1,0,0,0,0,228890.52465778825
-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0,0,0,0,1,0,112901.65087571084
-118.2,33.8,45.0,2456.0,495.0,1300.0,450.0,3.9792,210200.0,0,0,0,0,1,209920.8906385597
-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,210700.0,1,0,0,0,0,121752.2566284026
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,65400.0,0,1,0,0,0,84696.52607999701
-118.19,33.78,8.0,992.0,393.0,694.0,331.0,2.5544,162500.0,0,0,0,0,1,149475.67866704904
-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,150300.0,0,1,0,0,0,174620.9182982807
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,500001.0,1,0,0,0,0,465134.65125320863
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,0,0,0,1,0,110536.37037600577
-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,221800.0,1,0,0,0,0,234980.4055227136
-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,260300.0,0,1,0,0,0,250094.6794755071
-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2.6959,178800.0,1,0,0,0,0,173960.79932418137
-118.37,34.2,33.0,1438.0,309.0,1378.0,306.0,2.8917,170400.0,1,0,0,0,0,167626.16559227117
-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,6.8695,319400.0,1,0,0,0,0,336818.88558198424
-121.4,36.38,39.0,2288.0,529.0,1449.0,410.0,3.3289,190600.0,1,0,0,0,0,139957.6576984817
-117.3,33.22,4.0,14960.0,2988.0,6666.0,2612.0,3.7568,184100.0,0,0,0,0,1,205992.51706604898
-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,191100.0,1,0,0,0,0,199024.80169107154
-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,149600.0,1,0,0,0,0,181927.42117983254
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,500001.0,0,0,0,0,1,424788.2147124004
-118.09,33.94,36.0,2762.0,472.0,1576.0,493.0,4.0846,183400.0,1,0,0,0,0,198499.83011843482
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0,1,0,0,0,0,394374.5878645907
-122.41,37.62,39.0,3119.0,758.0,1807.0,696.0,3.2216,242700.0,0,0,0,0,1,276409.60307102196
-117.4,34.0,31.0,1192.0,307.0,1013.0,283.0,2.0742,76200.0,0,1,0,0,0,81345.80082595185
-122.35,37.98,34.0,3756.0,726.0,2237.0,686.0,3.7562,132900.0,0,0,0,1,0,161647.15013423294
-118.22,34.19,36.0,2443.0,492.0,1115.0,493.0,3.9777,409800.0,1,0,0,0,0,279694.00609115977
-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,112500.0,0,1,0,0,0,88804.4933326238
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,0,0,0,1,0,365788.95025543176
-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,50500.0,0,1,0,0,0,78925.47827758774
-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082,500001.0,1,0,0,0,0,410507.63425974327
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,209500.0,0,0,0,1,0,205012.815921407
-121.67,40.87,31.0,1581.0,299.0,776.0,287.0,2.9063,77800.0,0,1,0,0,0,82230.80926428399
-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,299700.0,0,0,0,0,1,307628.9060164576
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0,0,1,0,0,0,178121.4553800416
-117.06,32.57,16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0,0,0,0,0,1,134983.0677102586
-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,240000.0,1,0,0,0,0,248371.92500298968
-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,2.3929,77200.0,0,1,0,0,0,81301.33322602407
-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,98500.0,0,1,0,0,0,89375.68729247364
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,500001.0,0,0,0,1,0,361322.37656432134
-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789,110400.0,0,1,0,0,0,136239.58044315633
-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,86400.0,0,1,0,0,0,84134.56757309307
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612,230400.0,1,0,0,0,0,233867.97873561466
-117.96,34.14,33.0,1994.0,405.0,993.0,403.0,3.766,163900.0,0,1,0,0,0,211204.02175960844
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0,0,0,0,1,0,503821.5714646206
-121.03,40.35,52.0,5486.0,1044.0,1977.0,754.0,2.1833,49500.0,0,1,0,0,0,91018.15129573972
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,107400.0,0,1,0,0,0,138161.23944049317
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362500.0,0,0,0,0,1,226832.19137534982
-118.16,34.04,38.0,1076.0,286.0,1535.0,323.0,2.7026,145000.0,1,0,0,0,0,147113.47394110815
-121.93,37.34,48.0,2068.0,495.0,946.0,452.0,3.0375,218500.0,1,0,0,0,0,264742.8662728085
-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,130100.0,0,1,0,0,0,163726.72157528705
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,146000.0,1,0,0,0,0,159033.85252591307
-121.79,38.67,17.0,2875.0,810.0,1876.0,749.0,1.951,152500.0,0,1,0,0,0,106073.01467019225
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336,457200.0,0,0,0,0,1,441890.24461593607
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0,0,1,0,0,0,175946.71819424917
-118.42,34.02,28.0,3167.0,737.0,1248.0,665.0,3.1941,394700.0,1,0,0,0,0,384915.3290304142
-117.09,32.55,8.0,6533.0,1217.0,4797.0,1177.0,3.9583,144400.0,0,0,0,0,1,138308.0827336592
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,136600.0,0,1,0,0,0,107265.7400156702
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,216400.0,0,1,0,0,0,189715.99594469424
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,139000.0,0,1,0,0,0,124776.23835488818
-121.63,39.16,7.0,1879.0,444.0,1065.0,410.0,2.4183,103800.0,0,1,0,0,0,92169.13196765598
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,0,0,0,0,1,444953.1967233439
-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,227100.0,0,0,0,0,1,243773.40144617108
