longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-117.93,33.8,46.88852746634376,7201.484215699549,1350.246542132657,2054.0,716.0,4.2731,218000.0,1,0,0,0,0,297349.22856983857
-118.25,33.93,56.56418162504575,4061.484215699549,824.2465421326569,754.0,174.0,2.0486,101800.0,1,0,0,0,0,127126.48034841268
-118.31,34.0,49.890004432395266,4840.484215699549,942.2465421326568,939.0,276.0,1.6892,129100.0,1,0,0,0,0,125945.02905962593
-121.38,37.88,39.130432842735125,4456.484215699549,859.2465421326569,1094.0,224.0,2.6842,156300.0,0,1,0,0,0,95936.32246971136
-117.15,32.91,6.337307150389785,5647.484215699549,1064.246542132657,1598.0,435.0,4.8229,183200.0,1,0,0,0,0,244072.0208721243
-118.19,33.95,9.966292040037438,4949.484215699549,1096.246542132657,1559.0,436.0,2.3882,148100.0,1,0,0,0,0,158229.92968315363
-118.34,34.08,55.56705928615735,5019.484215699549,828.2465421326569,688.0,196.0,15.0001,500001.0,1,0,0,0,0,429758.52075800835
-117.94,33.65,24.43329471693736,8774.48421569955,1706.246542132657,2327.0,963.0,5.6637,222100.0,1,0,0,0,0,341973.965360316
-118.2,34.12,35.64235269541685,4878.484215699549,1059.246542132657,1462.0,406.0,3.3326,167600.0,1,0,0,0,0,268233.8256988074
-118.25,34.14,39.03151203535438,9278.48421569955,2489.246542132657,5217.0,1772.0,2.506,184500.0,1,0,0,0,0,250675.4644077775
-122.44,37.76,26.052260231101517,5266.484215699549,1105.246542132657,784.0,430.0,3.3702,370000.0,0,0,0,1,0,356574.56346987444
-122.47,37.71,31.571274356977327,5259.484215699549,1060.246542132657,1211.0,409.0,3.5156,239400.0,0,0,0,0,1,317273.33517115074
-118.08,33.97,27.018821783924547,4918.484215699549,931.2465421326568,1258.0,309.0,3.9773,166700.0,1,0,0,0,0,239928.47810254383
-118.12,34.06,62.562002815194255,4435.484215699549,926.2465421326568,800.0,281.0,2.4286,233300.0,1,0,0,0,0,215924.86518400745
-122.01,36.97,4.776976536515988,4903.484215699549,1025.246542132657,743.0,382.0,2.5368,240000.0,0,0,0,0,1,246130.7266168474
-119.94,38.95,35.63316462129023,5087.484215699549,1169.246542132657,1134.0,396.0,2.32,91300.0,0,1,0,0,0,101350.74040405836
-118.51,34.24,48.805213657556365,8595.48421569955,1297.246542132657,1986.0,657.0,8.6454,483500.0,1,0,0,0,0,485226.36510508985
-118.16,34.0,44.13864579257861,4639.484215699549,969.2465421326568,1233.0,306.0,3.6583,150500.0,1,0,0,0,0,246389.80615342592
-120.94,37.58,41.33502074724248,4847.484215699549,1002.2465421326568,770.0,370.0,2.0493,99500.0,0,1,0,0,0,81501.16602266782
-118.39,34.18,23.049232954459153,5255.484215699549,1022.2465421326568,985.0,414.0,2.9327,240200.0,1,0,0,0,0,260074.58680239483
-122.16,37.76,1.905330146865488,5597.484215699549,1147.246542132657,1437.0,484.0,2.5122,95500.0,0,0,0,1,0,152661.91630832257
-117.92,33.61,51.49211231092061,4542.484215699549,806.2465421326569,394.0,154.0,10.3682,500001.0,1,0,0,0,0,510198.9585255665
-118.06,34.09,17.400010724518285,5273.484215699549,1022.2465421326568,1116.0,378.0,4.2898,251600.0,1,0,0,0,0,316443.5353622093
-116.96,32.8,9.83135978279487,7218.484215699549,1727.246542132657,2612.0,1023.0,1.3291,120800.0,1,0,0,0,0,112054.30324521022
-121.31,38.67,3.720957168982285,4685.484215699549,859.2465421326569,807.0,244.0,4.1563,135700.0,0,1,0,0,0,178264.47546789155
-118.59,34.21,53.88823761124689,5687.484215699549,1154.246542132657,1560.0,514.0,4.8333,225400.0,1,0,0,0,0,345348.7178141702
-118.42,34.14,43.35049801244818,7288.484215699549,1525.246542132657,1417.0,800.0,4.0439,500001.0,1,0,0,0,0,491995.68366144976
-120.49,40.31,2.391497108417635,5119.484215699549,993.2465421326568,969.0,359.0,3.4643,85100.0,0,1,0,0,0,149959.83867821313
-118.84,34.11,29.075117146349942,10806.48421569955,1691.246542132657,2484.0,965.0,5.8788,500001.0,0,0,0,0,1,452879.6134197763
-118.19,33.95,43.29202224948371,4666.484215699549,942.2465421326568,1244.0,312.0,3.0833,164800.0,1,0,0,0,0,190253.91857625925
-121.27,38.67,12.365686669005097,5414.484215699549,1157.246542132657,866.0,519.0,2.7388,111600.0,0,1,0,0,0,132368.9692514172
-121.34,38.64,13.085119070387783,6070.484215699549,1211.246542132657,1335.0,565.0,3.8068,161000.0,0,1,0,0,0,238371.7196785458
-121.78,37.97,0.168234288510761,20330.48421569955,3179.246542132657,7653.0,2359.0,5.5601,213700.0,0,1,0,0,0,188076.5894056915
-120.25,38.03,32.623001345110154,8222.48421569955,1599.246542132657,1175.0,454.0,2.9457,116500.0,0,1,0,0,0,144821.30746509953
-121.98,37.14,42.865267243989535,3372.484215699549,652.2465421326569,63.0,17.0,9.5908,350000.0,1,0,0,0,0,532055.2067816833
-118.34,33.93,28.395410816645303,4511.484215699549,917.2465421326568,742.0,253.0,4.0625,159900.0,1,0,0,0,0,326193.6169387618
-118.28,34.11,64.01725493317714,4905.484215699549,964.2465421326568,633.0,332.0,3.1445,438300.0,1,0,0,0,0,324200.76494975865
-122.32,38.01,14.443705589019944,6352.484215699549,1125.246542132657,1495.0,496.0,4.6944,171100.0,0,0,0,1,0,210447.77523473714
-118.32,33.79,26.42276678847326,9936.48421569955,2267.246542132657,3240.0,1568.0,3.6797,271100.0,1,0,0,0,0,361709.6035780606
-119.55,34.38,24.97832593741716,5249.484215699549,1001.2465421326568,681.0,350.0,2.7275,500001.0,1,0,0,0,0,285527.82618810225
-121.02,37.6,60.94801517490986,4307.484215699549,871.2465421326569,1027.0,246.0,2.5993,68000.0,0,1,0,0,0,114900.24247861082
-118.48,34.2,13.447649814124093,6148.484215699549,1497.246542132657,2249.0,777.0,2.6957,191700.0,1,0,0,0,0,239454.1420795831
-118.03,33.77,56.94256295069849,7108.484215699549,1212.246542132657,1818.0,590.0,5.8053,255900.0,1,0,0,0,0,322843.6279930731
-118.2,34.06,49.32934625141365,3751.484215699549,752.2465421326569,533.0,132.0,2.2961,112500.0,1,0,0,0,0,226576.7274076305
-117.02,32.81,10.334025046445529,6471.484215699549,1232.246542132657,1451.0,585.0,3.7292,182200.0,1,0,0,0,0,223079.21052733707
-122.23,37.84,34.290919039821716,6473.484215699549,1087.246542132657,1098.0,485.0,5.2868,347600.0,0,0,0,1,0,357672.5045982106
-121.95,37.25,41.08037540373736,6596.484215699549,1267.246542132657,1532.0,602.0,5.0863,332000.0,1,0,0,0,0,380924.5583971883
-120.98,37.79,20.92482852659277,5756.484215699549,1124.246542132657,1227.0,481.0,2.7857,110900.0,0,1,0,0,0,160242.6484400189
-118.4,34.2,-7.8571417793544995,8157.484215699549,1926.246542132657,3351.0,1200.0,3.6875,211900.0,1,0,0,0,0,234578.6289956048
-118.51,34.2,11.68402932756683,5625.484215699549,1112.246542132657,1166.0,472.0,4.2344,262500.0,1,0,0,0,0,343596.9269066318
-119.12,34.38,17.50122725862598,10498.48421569955,1914.246542132657,3793.0,1238.0,4.075,237900.0,1,0,0,0,0,261438.33707127016
-118.25,33.93,25.22414399576234,3478.484215699549,676.2465421326569,246.0,56.0,2.85,90000.0,1,0,0,0,0,256150.71477380575
-118.38,33.83,55.6056547989438,5450.484215699549,1087.246542132657,902.0,414.0,4.5179,427200.0,1,0,0,0,0,533634.4113058599
-117.25,32.94,40.99633601261671,5102.484215699549,972.2465421326568,673.0,296.0,5.9806,370500.0,0,0,0,0,1,544869.7364312677
-121.79,39.73,24.41493214865127,8988.48421569955,1822.246542132657,2887.0,1077.0,3.0625,116300.0,0,1,0,0,0,122485.07069024803
-118.0,33.88,24.763373965987093,5926.484215699549,1353.246542132657,2276.0,649.0,2.735,170800.0,1,0,0,0,0,203231.08477733305
-118.49,34.28,22.90671436702479,6806.484215699549,1218.246542132657,1957.0,588.0,6.6458,285500.0,1,0,0,0,0,360803.0772095048
-117.4,33.95,47.029679697191305,5487.484215699549,1056.246542132657,866.0,389.0,3.1384,111500.0,0,1,0,0,0,200137.6730897625
-120.08,36.72,38.72010196689763,4637.484215699549,884.2465421326569,820.0,276.0,3.6,83200.0,0,1,0,0,0,112508.31713414463
-122.06,37.54,60.273302679522075,9781.48421569955,1701.246542132657,3526.0,1060.0,5.0838,248200.0,0,0,0,1,0,345598.37481523346
-122.25,37.49,57.2529071140342,6007.484215699549,1154.246542132657,1156.0,510.0,4.6366,395500.0,0,0,0,0,1,440364.98000595166
-118.31,34.17,6.700483195661597,6486.484215699549,1564.246542132657,2118.0,850.0,3.1823,218300.0,1,0,0,0,0,270002.6172047884
-122.1,37.39,35.71863694969738,5769.484215699549,982.2465421326568,881.0,342.0,7.6229,500001.0,0,0,0,1,0,466754.6149287143
-121.49,39.49,10.880370681042338,5803.484215699549,1101.246542132657,1174.0,429.0,2.9965,88900.0,0,1,0,0,0,131972.63446616096
-122.08,37.69,28.2134278586151,4873.484215699549,957.2465421326568,740.0,284.0,2.8512,181000.0,0,0,0,1,0,168967.10962184466
-119.83,34.45,20.518005347896672,5466.484215699549,1006.2465421326568,934.0,366.0,5.4197,280900.0,0,0,0,0,1,402287.91468459426
-118.37,34.05,38.69692743202635,5755.484215699549,1185.246542132657,1159.0,523.0,3.0862,345300.0,1,0,0,0,0,371688.71583657386
-117.93,34.04,57.696754429734405,9659.48421569955,1801.246542132657,4580.0,1109.0,4.9342,181000.0,1,0,0,0,0,304966.1160815524
-118.02,33.94,33.98336307645585,5680.484215699549,1037.246542132657,1339.0,389.0,5.3016,192200.0,1,0,0,0,0,323186.24288356473
-121.09,39.48,50.65274747948389,4963.484215699549,1007.2465421326568,845.0,330.0,1.5603,78100.0,0,1,0,0,0,57259.46107137637
-121.01,37.64,85.40382461132026,3499.484215699549,668.2465421326569,74.0,22.0,1.3036,75000.0,0,1,0,0,0,139052.0721201019
-122.12,37.88,36.48939210106561,6083.484215699549,995.2465421326568,1001.0,363.0,8.0448,433300.0,0,0,0,1,0,426869.9711309701
-117.97,34.1,56.38583526526374,4697.484215699549,910.2465421326568,1285.0,276.0,4.0,160100.0,0,1,0,0,0,229143.25415509418
-117.22,33.74,20.511583815525064,5108.484215699549,1019.2465421326568,931.0,355.0,2.5221,109200.0,1,0,0,0,0,119401.73791590844
-121.42,38.7,2.108989011127827,5860.484215699549,1093.246542132657,1478.0,433.0,4.0625,96200.0,0,1,0,0,0,166007.81948673393
-121.27,38.87,21.0116445612443,5392.484215699549,991.2465421326568,1092.0,357.0,4.4769,191400.0,0,1,0,0,0,231061.3399352743
-120.1,39.19,18.43236851057448,7122.484215699549,1192.246542132657,241.0,106.0,5.5456,360000.0,0,1,0,0,0,255414.1436243312
-122.79,38.42,4.609018301993283,8265.48421569955,1518.246542132657,2581.0,915.0,5.038,185600.0,1,0,0,0,0,264413.8604553635
-117.01,33.97,14.243228026755691,8073.484215699549,1519.246542132657,1868.0,836.0,2.3355,118800.0,0,1,0,0,0,127691.70336893688
-122.23,37.79,32.72541558076671,3908.484215699549,778.2465421326569,425.0,140.0,1.6198,122700.0,0,0,0,1,0,153896.1576197193
-117.55,34.14,11.205601279857314,9008.48421569955,1552.246542132657,2874.0,886.0,5.3638,206300.0,0,1,0,0,0,243687.87635320288
-117.46,34.06,7.276593176615879,6129.484215699549,1111.246542132657,1582.0,435.0,4.3397,195600.0,0,1,0,0,0,205393.5767072342
-117.13,32.7,47.82258231851046,4084.484215699549,863.2465421326569,917.0,231.0,1.875,75600.0,0,0,0,0,1,174009.6082234169
-122.35,40.25,-18.771029304946943,4919.484215699549,951.2465421326568,866.0,283.0,3.5,104300.0,0,1,0,0,0,120896.72398957066
-118.35,34.13,43.92878129229188,4908.484215699549,911.2465421326568,511.0,278.0,4.3333,385900.0,1,0,0,0,0,483041.54409234435
-117.07,32.74,49.785423592804946,5199.484215699549,1025.246542132657,1099.0,406.0,2.7661,113900.0,0,0,0,0,1,218533.26600033924
-122.36,37.94,46.09858698604421,3667.484215699549,740.2465421326569,371.0,111.0,1.6,79400.0,0,0,0,1,0,88494.62483293099
-119.85,36.77,14.402346556625153,4440.484215699549,947.2465421326568,620.0,283.0,2.0446,81300.0,0,1,0,0,0,77364.88312232283
-118.36,33.96,28.149350891279585,6729.484215699549,1567.246542132657,2365.0,810.0,3.0393,129200.0,1,0,0,0,0,216892.56698883825
-122.64,38.87,3.4302409071019415,4475.484215699549,873.2465421326569,519.0,199.0,1.5739,73500.0,0,1,0,0,0,84203.66314220159
-122.03,38.01,22.48220905255414,6526.484215699549,1195.246542132657,1666.0,588.0,4.5707,175900.0,0,0,0,1,0,270252.70849568525
-118.44,34.27,38.655929716306574,4999.484215699549,1052.246542132657,1616.0,371.0,3.3603,142400.0,1,0,0,0,0,218872.2472729278
-118.35,34.05,65.93466597382287,6113.484215699549,1312.246542132657,1533.0,594.0,2.5806,234100.0,1,0,0,0,0,305472.7017229885
-122.28,37.53,32.463630393348176,7008.484215699549,1648.246542132657,2068.0,958.0,3.5445,286700.0,0,0,0,0,1,409282.8723863298
-121.54,38.29,95.24656022624173,4694.484215699549,887.2465421326569,630.0,218.0,2.8616,92500.0,0,1,0,0,0,87564.96989577118
-116.91,32.82,12.27337404103718,5276.484215699549,1057.246542132657,1085.0,387.0,3.8073,170100.0,1,0,0,0,0,230763.09592144395
-121.83,36.62,51.89260986653291,5069.484215699549,1031.246542132657,1037.0,388.0,2.7708,161800.0,1,0,0,0,0,186864.8270075421
-118.11,33.83,59.93992112677979,4760.484215699549,866.2465421326569,664.0,220.0,5.1171,225300.0,1,0,0,0,0,401315.5689298151
-118.35,33.93,30.471880005821287,5338.484215699549,1209.246542132657,2649.0,561.0,2.3375,170600.0,1,0,0,0,0,182113.08694298775
-118.39,34.03,9.49310453958329,6740.484215699549,1683.246542132657,1890.0,914.0,3.0574,319400.0,1,0,0,0,0,316450.55491622037
-119.27,35.51,5.649954843956227,4387.484215699549,812.2465421326569,544.0,190.0,3.2279,95800.0,0,1,0,0,0,156299.8963400749
-116.87,33.94,38.06687746964493,7746.484215699549,1539.246542132657,2736.0,843.0,2.218,73400.0,0,1,0,0,0,112194.18796774333
-121.24,40.31,56.98343809466374,4895.484215699549,934.2465421326568,632.0,262.0,3.5962,93600.0,0,1,0,0,0,140186.01448019492
-119.79,36.84,27.134268519514624,4827.484215699549,1008.2465421326568,1543.0,395.0,1.7926,51700.0,0,1,0,0,0,78145.7331580435
-118.47,33.99,55.266811708380175,5465.484215699549,1255.246542132657,1095.0,570.0,2.8514,358700.0,1,0,0,0,0,403837.71466989105
-119.82,36.79,10.83322642634182,9120.48421569955,2072.246542132657,3415.0,1224.0,1.6854,64700.0,0,1,0,0,0,94191.06173380285
-117.24,33.05,21.602916304324104,9125.48421569955,1515.246542132657,2588.0,842.0,6.4027,344200.0,0,0,0,0,1,353304.7142210157
-122.57,38.02,-7.365129608856009,12829.48421569955,2120.246542132657,3798.0,1409.0,5.6512,314000.0,0,0,0,1,0,324032.19210256333
-118.38,34.03,47.391628449746264,4210.484215699549,888.2465421326569,705.0,246.0,2.6402,185700.0,1,0,0,0,0,256838.98131071602
-122.03,37.94,21.53155989550607,8839.48421569955,1409.246542132657,2214.0,737.0,5.5777,279300.0,0,0,0,1,0,282502.48110832984
-122.28,37.85,26.101902103489547,3908.484215699549,778.2465421326569,281.0,132.0,2.9018,119400.0,0,0,0,1,0,201437.0042705438
-121.96,37.28,74.11668482648194,5238.484215699549,960.2465421326568,877.0,314.0,5.4386,280400.0,1,0,0,0,0,358112.2638932965
-121.7,37.91,-9.220760708056552,5260.484215699549,924.2465421326568,825.0,267.0,4.8958,187100.0,0,1,0,0,0,241524.62100409938
-123.52,41.01,-3.3640894171168867,4862.484215699549,978.2465421326568,517.0,222.0,2.1542,83800.0,0,1,0,0,0,69162.11667516181
-118.15,34.11,16.30485520093085,5916.484215699549,1215.246542132657,1314.0,532.0,3.5875,309300.0,1,0,0,0,0,286917.47155434196
-122.17,38.08,27.984871533351683,21690.48421569955,3415.246542132657,8276.0,2742.0,6.4232,229200.0,0,0,0,1,0,260581.15973944348
-122.02,36.99,13.21605985636257,5454.484215699549,1120.246542132657,1023.0,458.0,2.7875,245000.0,0,0,0,0,1,239613.74585868418
-118.13,33.83,57.63695588415055,6385.484215699549,1207.246542132657,1474.0,567.0,5.5196,227600.0,1,0,0,0,0,348158.5982669336
-118.42,34.05,44.1033704828895,6219.484215699549,1285.246542132657,1124.0,608.0,5.0151,500001.0,1,0,0,0,0,547999.1855881092
-121.12,35.58,20.907518218942464,7407.484215699549,1431.246542132657,1298.0,626.0,3.4799,320800.0,0,0,0,0,1,320272.891703057
-121.28,38.68,-8.711969612641042,6765.484215699549,1248.246542132657,1478.0,601.0,3.75,147300.0,0,1,0,0,0,207206.59051264205
-116.98,32.74,4.43178477755322,6659.484215699549,1170.246542132657,1754.0,578.0,5.1098,162300.0,1,0,0,0,0,271394.60326189396
-117.68,33.6,55.620245697941264,5254.484215699549,895.2465421326569,969.0,256.0,6.8154,265900.0,1,0,0,0,0,400243.9214518417
-118.43,33.87,16.60599721168848,4145.484215699549,806.2465421326569,344.0,170.0,6.822,500001.0,0,0,0,0,1,490765.7686457416
-117.16,32.89,-10.717469901202326,11874.48421569955,2585.246542132657,5006.0,1827.0,4.3598,189100.0,1,0,0,0,0,177428.13624920126
-116.91,32.78,11.93369851693592,7356.484215699549,1144.246542132657,1580.0,473.0,7.5,316400.0,1,0,0,0,0,377720.4635251609
-118.39,34.23,33.28912555512901,6703.484215699549,1464.246542132657,3001.0,795.0,3.0083,181900.0,1,0,0,0,0,218046.53627587546
-117.16,32.74,31.75573596355723,5633.484215699549,1237.246542132657,982.0,590.0,3.1921,261500.0,0,0,0,0,1,384944.5654929358
-117.33,34.12,47.023912914462166,4231.484215699549,852.2465421326569,838.0,211.0,1.3417,69000.0,0,1,0,0,0,73773.38259994247
-122.39,37.72,31.829177024288477,3433.484215699549,667.2465421326569,93.0,26.0,2.1484,181300.0,0,0,0,1,0,309843.91679712187
-118.36,33.87,36.85535875557908,5810.484215699549,1208.246542132657,1275.0,544.0,4.9375,293000.0,1,0,0,0,0,402875.27752070094
-117.3,34.18,38.75409120812819,5983.484215699549,1058.246542132657,1304.0,420.0,4.3676,111100.0,0,1,0,0,0,184354.2246202107
-118.14,33.86,13.864280747418814,4574.484215699549,867.2465421326569,538.0,213.0,4.8667,218300.0,1,0,0,0,0,330680.93230482127
-118.2,34.04,65.10291864000128,4923.484215699549,1123.246542132657,2003.0,478.0,2.181,147200.0,1,0,0,0,0,183298.1667584831
-119.11,34.17,80.3240900203649,3768.484215699549,738.2465421326569,522.0,83.0,2.0368,243800.0,0,0,0,0,1,249207.93842645758
-117.85,34.11,10.474635451765623,12553.48421569955,2292.246542132657,4944.0,1627.0,4.5708,223000.0,0,1,0,0,0,217030.25272825168
-117.97,34.11,19.05178410732096,3421.484215699549,661.2465421326569,121.0,26.0,3.0417,137500.0,0,1,0,0,0,254865.80153882632
-122.36,40.69,58.409927717527005,6909.484215699549,1405.246542132657,2060.0,759.0,1.7427,60600.0,0,1,0,0,0,74764.4945525302
-117.76,35.22,-23.99399971372505,3316.484215699549,636.2465421326569,8.0,6.0,1.625,275000.0,0,1,0,0,0,83408.60727008822
-119.7,34.42,14.393575265011336,3627.484215699549,742.2465421326569,291.0,102.0,1.4722,350000.0,1,0,0,0,0,283049.78786970035
-118.38,34.21,13.48901747043297,4661.484215699549,1028.246542132657,1798.0,405.0,2.3182,171200.0,1,0,0,0,0,172213.93367747965
-122.18,37.74,31.282989254853412,3839.484215699549,787.2465421326569,380.0,123.0,2.3456,83500.0,0,0,0,1,0,168055.0133720724
-118.29,33.72,10.06800477396347,4866.484215699549,1085.246542132657,801.0,422.0,3.5109,225000.0,0,0,0,0,1,364045.2449463074
-121.92,37.32,42.478270892801824,5200.484215699549,1187.246542132657,1485.0,494.0,2.4207,165600.0,1,0,0,0,0,227608.8739744632
-118.45,34.28,43.075076257391174,4825.484215699549,965.2465421326568,1303.0,340.0,3.5714,152000.0,1,0,0,0,0,223134.59194503888
-122.39,37.73,28.450351605752537,5229.484215699549,962.2465421326568,1025.0,293.0,2.9063,192000.0,0,0,0,1,0,217931.17184893653
-117.04,32.81,22.722929613100476,6178.484215699549,1039.246542132657,1381.0,418.0,6.5412,254200.0,1,0,0,0,0,285111.37090449105
-118.06,34.71,49.41831466649311,5904.484215699549,1147.246542132657,1228.0,512.0,2.5764,150000.0,0,1,0,0,0,190128.18433775433
-118.06,33.8,44.62316164513392,5190.484215699549,1075.246542132657,1015.0,404.0,4.1379,212500.0,1,0,0,0,0,374766.2584294841
-122.42,40.63,41.730966831391626,5546.484215699549,1122.246542132657,1132.0,444.0,1.6429,80400.0,0,1,0,0,0,74481.09346156681
-122.08,37.62,27.381343224433778,5124.484215699549,942.2465421326568,1016.0,313.0,5.64,206500.0,0,0,0,1,0,338075.7079947664
-122.53,37.5,37.589676700003395,8066.484215699549,1440.246542132657,2199.0,805.0,6.1896,331100.0,0,0,0,0,1,401904.04138370376
-118.56,34.19,16.741029342615555,4080.484215699549,777.2465421326569,425.0,140.0,5.4548,201400.0,1,0,0,0,0,373538.56838691706
-121.36,38.42,20.193446218643917,6552.484215699549,1098.246542132657,1168.0,345.0,5.1811,188400.0,0,1,0,0,0,253883.72450809367
-117.78,33.71,2.351089727746138,4272.484215699549,865.2465421326569,428.0,203.0,4.6141,195400.0,1,0,0,0,0,255922.78896806465
-121.99,37.26,38.373017795317224,7332.484215699549,1244.246542132657,1158.0,560.0,8.2069,442500.0,1,0,0,0,0,515851.5999737146
-120.47,34.7,32.80714618691547,5685.484215699549,1018.2465421326568,1051.0,382.0,4.4595,152700.0,0,0,0,0,1,284205.43440220784
-118.43,34.14,23.402332043719465,4991.484215699549,872.2465421326569,498.0,216.0,10.9237,500001.0,1,0,0,0,0,502779.6319931038
-118.09,33.82,38.418942337450446,5517.484215699549,1026.246542132657,1042.0,396.0,5.2299,239800.0,1,0,0,0,0,384375.1071595199
-120.89,37.48,50.02320096339301,4416.484215699549,828.2465421326569,647.0,209.0,2.9135,159400.0,0,1,0,0,0,128660.32436911948
-116.31,33.67,-10.341422159127372,7984.484215699549,1484.246542132657,2466.0,731.0,3.3333,91800.0,0,1,0,0,0,149881.0709249011
-122.43,37.73,41.43280010975218,5283.484215699549,1034.246542132657,1337.0,424.0,4.1071,240900.0,0,0,0,1,0,340026.9422132394
-117.74,34.09,15.472827736338388,6497.484215699549,1224.246542132657,2192.0,563.0,3.4871,136400.0,0,1,0,0,0,189045.76275239626
-117.1,32.69,0.7337463587094817,7472.484215699549,1828.246542132657,3675.0,1124.0,1.8112,103600.0,0,0,0,0,1,136201.24167532154
-121.29,38.12,36.16703549370846,4832.484215699549,908.2465421326568,741.0,263.0,3.9607,132500.0,0,1,0,0,0,152408.80061685832
-122.31,37.56,64.77657397860246,4649.484215699549,963.2465421326568,701.0,297.0,3.32,292900.0,0,0,0,0,1,335913.3864218223
-116.01,33.41,35.1200385085293,5294.484215699549,1148.246542132657,659.0,295.0,2.8684,62800.0,0,1,0,0,0,143377.16079364374
-122.34,37.93,49.584343043083024,5523.484215699549,1119.246542132657,1304.0,459.0,2.64,112100.0,0,0,0,1,0,176330.3982747358
-118.96,35.4,26.01665744106417,5771.484215699549,1033.246542132657,1271.0,427.0,3.5524,89100.0,0,1,0,0,0,136110.64669780995
-117.02,33.76,24.52405486377452,4615.484215699549,836.2465421326569,453.0,158.0,2.8393,120700.0,0,1,0,0,0,181646.97690536125
-122.44,37.78,38.17430466255912,6315.484215699549,1484.246542132657,1588.0,800.0,3.3882,471400.0,0,0,0,1,0,443950.9838586807
-118.15,34.13,66.89281251349395,5741.484215699549,1127.246542132657,947.0,451.0,4.7344,314700.0,1,0,0,0,0,508442.5510966116
-118.14,33.93,51.75878810093491,5363.484215699549,1071.246542132657,1075.0,442.0,4.4279,226400.0,1,0,0,0,0,390593.32201281225
-117.17,32.7,50.62416582085176,7382.484215699549,1530.246542132657,1804.0,833.0,4.0488,409700.0,0,0,0,0,1,343471.45512090327
-118.05,33.94,23.965595073953384,3793.484215699549,753.2465421326569,527.0,130.0,1.9453,149000.0,1,0,0,0,0,207365.91456051453
-119.69,36.73,31.48176580841471,5735.484215699549,982.2465421326568,1005.0,380.0,7.2211,171700.0,0,1,0,0,0,267119.61100000015
-122.1,37.96,21.86690375615589,4672.484215699549,839.2465421326569,569.0,235.0,6.3699,235500.0,0,0,0,1,0,349649.4342769884
-117.68,33.52,38.80232396313955,6919.484215699549,1265.246542132657,1546.0,567.0,5.753,322800.0,1,0,0,0,0,398333.54432509234
-122.0,37.32,37.39608344766799,6748.484215699549,1364.246542132657,1915.0,689.0,4.7402,244500.0,1,0,0,0,0,361469.5777936204
-117.29,33.63,-28.569309433535835,19308.48421569955,3359.246542132657,7139.0,2426.0,3.8056,162200.0,1,0,0,0,0,152363.59445256516
-122.06,37.88,41.531369222666086,8079.484215699549,1336.246542132657,1879.0,714.0,6.5378,340900.0,0,0,0,1,0,356867.2748940815
-118.99,35.37,71.57300145569477,4130.484215699549,831.2465421326569,814.0,174.0,1.4773,57400.0,0,1,0,0,0,50893.13967067408
-118.37,34.18,45.949154649413714,5127.484215699549,1145.246542132657,1345.0,500.0,3.1629,198900.0,1,0,0,0,0,252315.34413225896
-122.27,37.83,67.62131115678736,5963.484215699549,1207.246542132657,1258.0,536.0,2.7303,109700.0,0,0,0,1,0,207066.32845099785
-118.29,34.01,39.68152287103027,4049.484215699549,840.2465421326569,1010.0,231.0,1.6036,137500.0,1,0,0,0,0,149177.955344913
-117.66,35.62,-26.257343957805897,9195.48421569955,1771.246542132657,2728.0,1072.0,4.15,85700.0,0,1,0,0,0,105763.42841672566
-121.53,39.19,-7.212110933770049,5378.484215699549,1045.246542132657,1082.0,382.0,2.5495,98300.0,0,1,0,0,0,123932.35067663937
-117.95,33.92,8.452798839550496,4959.484215699549,945.2465421326568,1201.0,302.0,4.0,178200.0,1,0,0,0,0,226210.49876147223
-122.0,37.0,13.602997854065658,3330.484215699549,637.2465421326569,36.0,5.0,2.625,137500.0,0,0,0,0,1,369274.3281104136
-122.42,37.75,57.85867008580293,5461.484215699549,1240.246542132657,1447.0,546.0,3.3555,275000.0,0,0,0,1,0,363610.1520580178
-117.96,33.9,22.029256966032374,5197.484215699549,917.2465421326568,1070.0,293.0,7.2532,381500.0,1,0,0,0,0,377819.8997291834
-118.4,33.89,29.56567411393044,5425.484215699549,947.2465421326568,807.0,306.0,8.1596,500001.0,1,0,0,0,0,500408.0646539144
-117.25,32.84,37.085032295115425,5057.484215699549,847.2465421326569,659.0,195.0,10.7751,500001.0,0,0,0,0,1,481924.5533891353
-120.12,39.18,11.713020544262118,6137.484215699549,1158.246542132657,390.0,189.0,3.5667,179200.0,0,1,0,0,0,198444.41209181116
-121.1,35.6,6.685833331320174,6687.484215699549,1337.246542132657,1309.0,520.0,3.2112,204500.0,0,0,0,0,1,284614.5367961087
-118.24,34.24,47.09520013345852,6317.484215699549,1102.246542132657,1349.0,462.0,7.1463,394100.0,1,0,0,0,0,437976.1497554381
-117.99,33.75,12.717879188891128,5157.484215699549,1095.246542132657,1314.0,418.0,3.0909,184400.0,1,0,0,0,0,208448.82340544704
-122.1,37.68,-14.57705094310085,5414.484215699549,1136.246542132657,1109.0,448.0,2.535,174000.0,0,0,0,1,0,192202.96644510783
-120.79,37.43,-3.0321518529258285,5832.484215699549,1150.246542132657,1764.0,502.0,2.8519,80700.0,0,1,0,0,0,129228.61605204621
